TRAV10*01,TRAV20*01,TRAV17*01,TRAV39*01,TRAV28*01,TRAV8-3*01,TRAV30*01,TRAV14DV4*01,TRAV40*01,TRAV2*01,TRAV26-1*01,TRAV18*01,TRAV5*01,TRAV26-2*01,TRAV34*01,TRAV8-2*01,TRAV6*01,TRAV29DV5*01,TRAV8-4*01,TRAV1-1*01,TRAV13-2*01,TRAV12-3*01,TRAV8-1*01,TRAV22*01,TRAV38-2DV8*01,TRAV36DV7*01,TRAV23DV6*01,TRAV9-2*01,TRAV9-1*01,TRAV41*01,TRAV27*01,TRAV12-1*01,TRAV8-5*01,TRAV7*01,TRAV3*01,TRAV12-2*01,TRAV33*01,TRAV21*01,TRAV35*01,TRAV13-1*01,TRAV38-1*01,TRAV16*01,TRAV1-2*01,TRAV4*01,TRAV24*01,TRAV8-6*01,TRAV19*01,TRAV25*01
0.029638048609896835,0.022468963105438014,0.0416156670746634,0.025878650113656233,0.0,0.02806434691379612,0.008305647840531562,0.03296030774610946,0.016698723553068718,0.022119251617415632,0.03234831264207029,8.742787200559538e-05,0.017660430145130267,0.03182374541003672,0.005420528064346914,0.009879349536632278,0.02194439587340444,0.005420528064346914,0.023692953313516348,0.011453051232732995,0.0246546599055779,0.021507256513376465,0.01573701696100717,0.022381535233432417,0.02535408288162266,0.008305647840531562,0.029900332225913623,0.03619513901031649,0.0007868508480503584,0.024916943521594685,0.029987760097919217,0.03645742262633327,0.0030599755201958386,0.0005245672320335723,0.017398146529113482,0.02561636649763945,0.0,0.03558314390627732,0.029288337121874453,0.04878475257912222,0.024304948417555518,0.02780206329777933,0.017573002273124673,0.018709564609197413,0.009529638048609897,0.02447980416156671,0.034184297954187794,0.01949641545724777
0.029044701611073292,0.023031540730655775,0.029611980939414567,0.05854322668481961,0.0,0.02064896755162242,0.004538234626730202,0.012933968686181076,0.036532788745178124,0.022123893805309734,0.04810528704334014,0.0,0.0058997050147492625,0.04413433174495121,0.004765146358066712,0.009303380984796914,0.018152938506920808,0.0012480145223508056,0.021896982073973226,0.01145904243249376,0.020308599954617652,0.022123893805309734,0.006240072611754028,0.01781257090991604,0.025867937372362152,0.0006807351940095302,0.03403675970047652,0.028931245745405038,0.0006807351940095302,0.04526889040163377,0.042659405491263895,0.0358520535511686,0.0012480145223508056,0.00011345586566825505,0.006240072611754028,0.026435216700703427,0.0,0.045722713864306784,0.044361243476287726,0.03664624461084638,0.026208304969366915,0.025073746312684365,0.019627864760608123,0.017699115044247787,0.010437939641479465,0.021783526208304968,0.015656909462219197,0.020308599954617652
0.02943459311003642,0.021493820526598602,0.043524986566362174,0.025673174517881665,0.0,0.02830019702668816,0.008358707982566124,0.01725476147829721,0.01934443847393874,0.02388202280733178,0.03259896113200788,0.0,0.013911278285270763,0.02955400322407308,0.005791390530777957,0.011284255776464266,0.020060899158158695,0.0005373455131649651,0.026986685772284913,0.014090393456325751,0.022150576153800228,0.024897008776643383,0.015045674368619023,0.010985730491372619,0.023702907636276794,0.0016717415965132247,0.03241984596095289,0.03707684040838259,0.0006567556272016239,0.035882739268016,0.035046868469759386,0.042330885425995585,0.0016717415965132247,0.0005970505701832946,0.020240014329213685,0.024837303719625052,0.0,0.042151770254940595,0.03373335721535614,0.05176428443489164,0.015821840109857304,0.03253925607498955,0.021672935697653592,0.017195056421278884,0.010209564750134336,0.02537464923279002,0.026807570601229923,0.021434115469580274
0.026618210391906493,0.02278754542775759,0.03869953835576073,0.018563991749337,0.0,0.0337884294273647,0.0057951085355073175,0.022296434534917985,0.011393772713878795,0.029859542284647874,0.03987820449857578,0.0,0.016010215106571062,0.025832432963363128,0.004812886749828111,0.011786661428150477,0.023966211570572635,0.0007857774285433651,0.022296434534917985,0.023966211570572635,0.028582653963264905,0.020921324034967097,0.014242215892348493,0.011393772713878795,0.01551910421373146,0.002160887928494254,0.026716432570474413,0.042530203319909636,0.0012768883213829683,0.01993910224928789,0.028877320498968666,0.04390531381986052,0.004419998035556429,0.0002946665357037619,0.024751988999116,0.02769865435615362,0.0,0.04076220410568707,0.02907376485610451,0.05225419899813378,0.0037324427855809843,0.030252430998919555,0.029171987034672428,0.023867989392004716,0.012375994499558,0.023376878499165112,0.03477065121304391,0.02799332089185738
0.023406181300918143,0.023794129057286954,0.035044613991982415,0.030065951118582696,0.0003232897969740075,0.02191904823483771,0.009116772274667012,0.02890210784947627,0.022048364153627313,0.014418724945040734,0.03620845726108884,0.0,0.009569377990430622,0.03485064011379801,0.006142506142506142,0.002457002457002457,0.017069701280227598,0.04668304668304668,0.0214664425190741,0.0069184016552437605,0.017780938833570414,0.02056123108754688,0.014935988620199146,0.02405276089486616,0.038471485839906894,0.015582568214147162,0.03278158541316436,0.03058321479374111,0.000517263675158412,0.03788956420535368,0.02890210784947627,0.02890210784947627,0.002715634294581663,0.000387947756368809,0.013966119229277124,0.020949178843915686,0.0,0.0430622009569378,0.03368679684469158,0.03769559032716927,0.03582050950472003,0.023406181300918143,0.0129315918789603,0.01254364412259149,0.011573774731669468,0.018556834346308032,0.031165136428294323,0.020173283331178068
0.030903594222371517,0.021722091591087223,0.01791512708543276,0.018586944351136492,0.00011196954428395476,0.0410928227522114,0.0025752995185309596,0.03650207143656925,0.013436345314074572,0.021722091591087223,0.04131676184077931,0.00011196954428395476,0.024633299742470048,0.03191132012092711,0.005710446758481693,0.010749076251259657,0.02396148247676632,0.01813906617400067,0.027656477438136828,0.021274213413951405,0.027096629716717054,0.02093830478109954,0.013660284402642482,0.014891949389765983,0.011644832605531296,0.016347553465457396,0.03549434553801366,0.02161012204680327,0.0,0.015339827566901802,0.03213525920949502,0.04400403090359422,0.0035830254170865525,0.0,0.005598477214197738,0.03336692419661852,0.0,0.04489978725786586,0.029447990146680102,0.06852536110178031,0.002015451797111186,0.01623558392117344,0.033254954652334565,0.02519314746388982,0.010973015339827566,0.02519314746388982,0.005934385847049603,0.03258313738663084
0.026199669056811915,0.01833976833976834,0.03874793160507446,0.018753447324875896,0.0,0.027164920022062878,0.0027578599007170436,0.038885824600110315,0.013513513513513514,0.021787093215664643,0.04329840044125759,0.0,0.01516822945394374,0.03295642581356867,0.004136789851075565,0.009514616657473801,0.021924986210700496,0.029095421952564808,0.02399338113623828,0.016133480419194705,0.03433535576392719,0.023855488141202426,0.01516822945394374,0.016822945394373966,0.021097628240485382,0.015995587424158852,0.025648097076668507,0.03185328185328185,0.0006894649751792609,0.023855488141202426,0.026889134031991176,0.050055157198014344,0.003309431880860452,0.0002757859900717044,0.004964147821290678,0.02730281301709873,0.0,0.043574186431329286,0.03185328185328185,0.052950910093767234,0.01833976833976834,0.021649200220628793,0.026889134031991176,0.019442912300055157,0.008411472697186983,0.019856591285162713,0.013651406508549365,0.01889134031991175
0.021874567354284922,0.0186210715769071,0.037657483040287966,0.025612626332548804,0.0004153398864737644,0.028450782223452858,0.005537865152983525,0.03357330748996262,0.01820573169043334,0.015782915686003044,0.0384881628132355,0.0,0.012944759795098989,0.04014952235913056,0.005814758410632701,0.010314273847431814,0.020005537865152984,0.03357330748996262,0.019174858092205455,0.01038349716184411,0.027896995708154508,0.020697771009275924,0.012875536480686695,0.018967188148968573,0.029281461996400387,0.021943790668697217,0.029766025197286446,0.028450782223452858,0.0005537865152983525,0.032811851031427385,0.03883427938529697,0.04291845493562232,0.006160874982694171,0.0002076699432368822,0.006853108126817112,0.024158936729890626,0.0,0.041118648760902675,0.03184272462965527,0.04561816419770179,0.017305828603073514,0.021043887581337396,0.02270524712723245,0.015367575799529281,0.010314273847431814,0.01841340163367022,0.015644469057178458,0.02166689741104804
0.027240773286467488,0.020650263620386643,0.04232571763327475,0.016695957820738138,0.00029291154071470416,0.032659636789689514,0.0048330404217926184,0.0385178676039836,0.012155828939660223,0.01962507322788518,0.03705330990041008,0.0,0.020503807850029292,0.028119507908611598,0.006590509666080844,0.00995899238429994,0.025043936731107205,0.035588752196836555,0.024165202108963092,0.01816051552431166,0.027240773286467488,0.022847100175746926,0.01845342706502636,0.015377855887521968,0.02094317516110135,0.013766842413591095,0.027826596367896896,0.03529584065612185,0.0010251903925014645,0.01684241359109549,0.025629759812536613,0.04642647920328061,0.0030755711775043936,0.0008787346221441124,0.007029876977152899,0.027973052138254247,0.0,0.03485647334504979,0.02460456942003515,0.05052724077328647,0.010837727006444054,0.01816051552431166,0.028265963678968952,0.022114821323960164,0.008787346221441126,0.02094317516110135,0.024311657879320447,0.025776215582893967
0.02403728231542801,0.013980868285504048,0.04476330635271033,0.02195241599215109,0.0003679175864606328,0.031150355653666913,0.006990434142752024,0.03384841795437822,0.013980868285504048,0.013490311503556536,0.04243316163845965,0.0,0.018150600932057885,0.03016924208977189,0.005518763796909493,0.010056414029923964,0.015575177826833457,0.038876624969340204,0.017660044150110375,0.007603630120186411,0.026980623007113073,0.019009075300466027,0.006867794947265146,0.02207505518763797,0.03151827324012754,0.01741476575913662,0.033725778758891344,0.038018150600932055,0.0004905567819475104,0.02403728231542801,0.032622025999509446,0.03961246014226147,0.0049055678194751045,0.0001226391954868776,0.007358351729212656,0.026367427029678685,0.0,0.03617856266862889,0.03298994358597008,0.04893303899926416,0.016311012999754723,0.019867549668874173,0.01913171449595291,0.01692420897718911,0.010546970811871474,0.024282560706401765,0.027471179789060583,0.02563159185675742
0.02257836911601653,0.018042536034673925,0.0424352383832275,0.016026610220743878,0.0005039814534825119,0.03235560931357726,0.005644592279004133,0.04132647918556597,0.011389980848704767,0.017639350871887914,0.03880657191815341,0.00020159258139300473,0.016832980546315896,0.023283943150892047,0.006753351476665659,0.007962906965023686,0.02167120249974801,0.033867553674024796,0.025703054127608104,0.014917851023082351,0.027819776232234653,0.024795887511339584,0.019756072976514463,0.015925813930047373,0.018546517488156437,0.010180425360346738,0.031045257534522728,0.03981453482511844,0.0008063703255720189,0.01532103618586836,0.033061183348452775,0.042838423546013506,0.0032254813022880757,0.0006047777441790142,0.01189396230218728,0.030944461243826226,0.0,0.037193831267009377,0.020764035883479488,0.046164701138998086,0.008870073581292208,0.02600544299969761,0.023586332022981556,0.018143332325370427,0.01058361052313275,0.024090313476464065,0.0341699425461143,0.025904646709001108
0.02717488789237668,0.021614349775784754,0.0326457399103139,0.024573991031390133,0.0,0.02914798206278027,0.0053811659192825115,0.03820627802690583,0.01713004484304933,0.015336322869955158,0.0357847533632287,0.0,0.014529147982062781,0.030672645739910315,0.005739910313901345,0.010403587443946188,0.018385650224215247,0.0326457399103139,0.023318385650224215,0.010224215246636772,0.029417040358744394,0.021076233183856503,0.013721973094170404,0.01811659192825112,0.030134529147982064,0.020358744394618836,0.02968609865470852,0.02798206278026906,0.0007174887892376681,0.02780269058295964,0.03820627802690583,0.048789237668161435,0.005022421524663677,0.0004484304932735426,0.004663677130044843,0.022780269058295964,0.0,0.0431390134529148,0.03327354260089686,0.049506726457399106,0.01802690582959641,0.02,0.018923766816143498,0.01641255605381166,0.012017937219730941,0.021076233183856503,0.010762331838565023,0.025022421524663677
0.02269080172026446,0.025354644072148404,0.028917132036716094,0.03973297387508826,9.628345850182938e-05,0.0192245972141986,0.004653700494255087,0.022562423775595353,0.029879966621734387,0.00889017266833558,0.04085628089094294,0.0,0.01062327492136851,0.05224982348032608,0.0077347711663136275,0.0065793696642916745,0.016849605237820142,0.030008344566403493,0.01787662879517299,0.006932409012131715,0.022530329289428077,0.024359715000962835,0.006964503498298992,0.021567494704409784,0.04733936709673278,0.020476282174722384,0.03264009243212016,0.016560754862314654,0.0002567558893382117,0.0402143911675974,0.03854547788689903,0.029334360356890687,0.0016368187945310995,0.0002567558893382117,0.0012195904743565055,0.02384620322228641,0.0,0.05395083124719173,0.04515694203735798,0.03434110019898581,0.03944412349958277,0.023268502471275435,0.011040503241543103,0.01097631426920855,0.011842865395725015,0.02002695936838051,0.004332755632582322,0.026157006226330316
0.02101712506486767,0.015957446808510637,0.03827192527244421,0.024260508562532434,0.00012973533990659055,0.027503892060197196,0.007265179034769071,0.03684483653347172,0.013622210690192009,0.012584327970939283,0.03918007265179035,0.0002594706798131811,0.018292682926829267,0.033731188375713546,0.00233523611831863,0.011416709911779968,0.019719771665801765,0.03671510119356513,0.02568759730150493,0.013233004670472236,0.033341982355993775,0.024519979242345617,0.013751946030098598,0.019849507005708356,0.02970939283860924,0.015438505448884277,0.03243383497664764,0.034250129735339904,0.0003892060197197717,0.02503892060197198,0.03230409963674105,0.036066424494032176,0.0005189413596263622,0.0002594706798131811,0.010119356512714063,0.02594706798131811,0.0,0.045147898287493514,0.029190451478982873,0.05319148936170213,0.001167618059159315,0.02114686040477426,0.01816294758692268,0.02114686040477426,0.009730150492994291,0.025168655941878566,0.014919564089257913,0.029060716139076286
0.02305433186490455,0.023641703377386195,0.023494860499265784,0.026945668135095448,0.0002936857562408223,0.03480176211453744,0.0033773861967694566,0.027019089574155653,0.02041116005873715,0.01461086637298091,0.053377386196769454,0.0,0.02158590308370044,0.04185022026431718,0.0076358296622613805,0.012041116005873716,0.02290748898678414,0.01740088105726872,0.028707782672540382,0.016226138032305434,0.03171806167400881,0.02261380323054332,0.012555066079295154,0.017327459618208516,0.024155653450807637,0.020851688693098384,0.03355359765051395,0.015198237885462556,0.0002936857562408223,0.020044052863436124,0.03656387665198238,0.03847283406754772,0.0041116005873715125,0.0003671071953010279,0.0022026431718061676,0.026505139500734215,0.0,0.04919236417033774,0.03825256975036711,0.052422907488986786,0.0,0.017767988252569752,0.023348017621145373,0.0171071953010279,0.012261380323054332,0.02753303964757709,0.0022026431718061676,0.033994126284875185
0.023567988523414286,0.0233630494927759,0.04652115995491341,0.016292652935751613,0.0003074085459575776,0.030945793626396146,0.007890152679577826,0.03186801926426888,0.011886463777026336,0.01854698227277385,0.04231990982682652,0.00020493903063838507,0.015472896813198073,0.02869146428937391,0.0046111281893636644,0.009222256378727329,0.019981555487242546,0.03115073265703453,0.021211189671072855,0.010246951531919254,0.027666769136181987,0.02346551900809509,0.011374116200430372,0.016087713905113227,0.024285275130648633,0.014140793114048571,0.03309765344809919,0.03996311097448509,0.00010246951531919253,0.018751921303412234,0.029203811865969875,0.03863100727533559,0.0009222256378727329,0.00010246951531919253,0.006762988011066708,0.029613689927246643,0.0,0.043447074495337634,0.029306281381289066,0.05133722717491546,0.02090378112511528,0.026847013013628445,0.021723537247668817,0.01885439081873143,0.01127164668511118,0.02490009222256379,0.013628445537452608,0.029306281381289066
0.03150525087514586,0.026533407741870022,0.039977677438993456,0.028156866724164172,5.07330931966922e-05,0.032570645832276396,0.003196184871391609,0.024504084014002333,0.021764496981380953,0.018466845923595963,0.046674445740956826,0.0002029323727867688,0.019481507787529807,0.04053574146415707,0.005124042412865912,0.010603216478108671,0.021815230074577648,0.009334889148191364,0.026533407741870022,0.012936938765156511,0.027395870326213788,0.023692354522855258,0.014002333722287048,0.012683273299173051,0.026584140835066713,0.014560397747450661,0.033027243671046626,0.015270661052204353,0.0005580640251636142,0.019227842321546344,0.029425194054081477,0.04307239612399168,0.004870376946882452,0.000507330931966922,0.0022322561006544567,0.027953934351377403,0.0,0.044188524174318906,0.03388970625539039,0.055096139211607734,0.009842220080158287,0.01866977829638273,0.026634873928263407,0.015422860331794429,0.013038404951549896,0.033991172441783776,0.0026381208462279947,0.03155598396834255
0.02347090131751156,0.020766076258616175,0.04894860832388099,0.021115085943634936,0.00026175726376406945,0.02818253206526481,0.004362621062734491,0.03699502661198848,0.013960387400750372,0.015094668877061339,0.03472646365936655,0.0,0.016839717302155135,0.03507547334438531,0.005409650117790769,0.0073292033853939445,0.020329814152342727,0.035511735450658756,0.02338364889625687,0.011168309920600297,0.029927580490358607,0.01841026088473955,0.01413489224325975,0.020329814152342727,0.025913969112642876,0.0145711543495332,0.02844428932902888,0.037693045982026004,0.0007852717912922083,0.028531541750283572,0.022162114998691213,0.04729081232004188,0.003926358956461042,0.00026175726376406945,0.0068929412791204955,0.025041444900095976,0.0,0.04057237588343077,0.02835703690777419,0.050780909170229475,0.016228950353372306,0.023121891632492803,0.020853328679870865,0.016839717302155135,0.009772271180525259,0.021376843207399004,0.021289590786144317,0.02355815373876625
0.026377399719057282,0.020680505696894023,0.043702200717964726,0.017012642422350555,0.00015607928827844546,0.03184017480880287,0.0042921804276572495,0.035742157015764005,0.01404713594506009,0.014749492742313096,0.044872795380053065,7.803964413922273e-05,0.019900109255501796,0.024114250039019822,0.005228656157327922,0.011783986265022632,0.02091462462931169,0.020680505696894023,0.029498985484626192,0.018729514593413453,0.032464491961916656,0.017558919931325113,0.015139690963009208,0.014437334165756203,0.01771499921960356,0.017168721710628998,0.03184017480880287,0.03184017480880287,0.0006243171531137818,0.013110660215389418,0.02942094584048697,0.04900889651943187,0.005540814733884814,0.0005462775089745591,0.0051506165131887,0.029030747619790853,0.0,0.04830653972217887,0.02754799438114562,0.05728109879818948,0.011315748400187295,0.02263149680037459,0.023958170750741376,0.01631028562509755,0.01233026377399719,0.026845637583892617,0.008662400499453722,0.02981114406118308
0.027567567567567567,0.018513513513513515,0.031081081081081083,0.022432432432432432,0.0002702702702702703,0.02918918918918919,0.00554054054054054,0.03351351351351351,0.01418918918918919,0.020675675675675676,0.03959459459459459,0.00013513513513513514,0.01743243243243243,0.03216216216216216,0.00554054054054054,0.009054054054054054,0.025135135135135135,0.035,0.028243243243243243,0.014864864864864866,0.022702702702702703,0.023513513513513513,0.017702702702702702,0.016486486486486488,0.022702702702702703,0.014054054054054054,0.027297297297297296,0.02472972972972973,0.0002702702702702703,0.02189189189189189,0.034594594594594595,0.04337837837837838,0.002702702702702703,0.0005405405405405405,0.00527027027027027,0.02837837837837838,0.0,0.04594594594594595,0.027837837837837838,0.05148648648648649,0.01864864864864865,0.01972972972972973,0.02972972972972973,0.017972972972972973,0.010675675675675676,0.02689189189189189,0.007027027027027027,0.027702702702702704
