TRAJ5*01,TRAJ30*01,TRAJ17*01,TRAJ26*01,TRAJ58*01,TRAJ41*01,TRAJ24*01,TRAJ56*01,TRAJ2*01,TRAJ52*01,TRAJ15*01,TRAJ51*01,TRAJ37*01,TRAJ49*01,TRAJ43*01,TRAJ38*01,TRAJ4*01,TRAJ19*01,TRAJ44*01,TRAJ33*01,TRAJ55*01,TRAJ53*01,TRAJ45*01,TRAJ3*01,TRAJ1*01,TRAJ39*01,TRAJ60*01,TRAJ16*01,TRAJ9*01,TRAJ13*01,TRAJ54*01,TRAJ42*01,TRAJ28*01,TRAJ21*01,TRAJ48*01,TRAJ8*01,TRAJ50*01,TRAJ40*01,TRAJ10*01,TRAJ34*01,TRAJ25*01,TRAJ36*01,TRAJ23*01,TRAJ29*01,TRAJ6*01,TRAJ27*01,TRAJ11*01,TRAJ47*01,TRAJ31*01,TRAJ22*01,TRAJ35*01,TRAJ32*01,TRAJ61*01,TRAJ14*01,TRAJ18*01,TRAJ59*01,TRAJ20*01,TRAJ57*01,TRAJ12*01,TRAJ46*01,TRAJ7*01
0.012066365007541479,5.8011370228564796e-05,0.01995591135862629,0.0006381250725142128,0.03300846966005337,0.015431024480798236,0.011312217194570135,0.015663069961712496,0.0026685230305139806,0.03602506091193874,0.015198978999883978,0.0,0.030978071702053602,0.03909966353405268,0.03382062884325328,0.013342615152569903,0.01809954751131222,0.0,0.01896971806474069,0.020303979579997678,0.0,0.034110685694396105,0.03614108365239587,0.011892330896855784,0.0,0.03521290172873883,0.000580113702285648,0.016359206404455272,0.010790114862513052,0.013806706114398421,0.029875855667710872,0.042986425339366516,0.02552500290056851,0.0,0.029643810186796613,0.0033066481030281933,0.012298410488455737,0.028309548671539623,0.014908922148741153,0.019027729434969255,0.00046409096182851837,0.016127160923541013,0.01966585450748347,0.023610627683025874,0.015605058591483931,0.015256990370112543,0.009281819236570368,0.020710059171597635,0.02152221835479754,0.020361990950226245,0.01641721777468384,0.023262559461654484,0.020361990950226245,0.0,0.008991762385427544,0.005337046061027961,0.017055342847198052,0.024248752755540087,0.007193409908342035,0.0031906253625710638,0.00991994430908458
0.013974549145132329,0.0,0.04028417518932001,0.0007026309626044188,0.02404559294246233,0.01374033882426419,0.0145991100007807,0.0145991100007807,0.005933328128659536,0.035209618237176984,0.014521039893824654,0.0,0.028651729252869077,0.037864001873682565,0.01686314310250605,0.010227184011242096,0.022874541338121633,0.0,0.025138574439846982,0.02342103208681396,0.0,0.03302365524240768,0.04207978764930908,0.018112264813802795,0.0,0.028261378718088842,0.00039035053478023266,0.015848231712077446,0.012491217112967445,0.015379811070341167,0.024201733156374423,0.03973768444062768,0.02318682176594582,0.0,0.02427980326333047,0.00765087048169256,0.010071043797330002,0.02295261144507768,0.01756577406511047,0.02271840112420954,0.00015614021391209307,0.016472792567725818,0.02139120930595675,0.02833944882504489,0.01733156374424233,0.01592630181903349,0.01147630572253884,0.01756577406511047,0.022328050589429306,0.021235069092044655,0.013974549145132329,0.020688578343352332,0.013428058396440004,0.0004684206417362792,0.008665781872121164,0.004528066203450699,0.01865875556249512,0.022874541338121633,0.008197361230384885,0.002654383636505582,0.01303770786165977
0.011543772438552886,0.0,0.020436343551505108,0.00033140016570008286,0.02855564761115714,0.016570008285004142,0.01524440762220381,0.016735708367854183,0.004032035349351008,0.03385805026235846,0.016072908036454017,0.0,0.031096382214857773,0.037392985363159346,0.02535211267605634,0.010052471692902513,0.020436343551505108,0.0,0.02187241093620547,0.020933443800055233,0.0,0.03474178403755868,0.04032035349351008,0.013974040320353494,0.0,0.030378348522507596,0.0004971002485501243,0.016735708367854183,0.014194973764153549,0.017011875172604253,0.02684341342170671,0.045346589339961337,0.02336371168185584,0.0,0.03104114885390776,0.004252968793151063,0.011433305716652858,0.02971554819110743,0.015023474178403756,0.022259044462855565,0.00016570008285004143,0.015631041148853907,0.02463407898370616,0.030544048605357636,0.01883457608395471,0.01463684065175366,0.009886771610052471,0.017619442143054404,0.02115437724385529,0.020215410107705053,0.015575807787903894,0.02292184479425573,0.015741507870753936,0.0,0.008892571112952222,0.0050814692074012706,0.016017674675504006,0.010218171775752554,0.00972107152720243,0.002982601491300746,0.011875172604252969
0.010065425264217413,0.0,0.018621036738802214,0.0004313753684664606,0.03479761305629449,0.01560140915953699,0.010065425264217413,0.016679847580703143,0.0025163563160543532,0.03853619958300381,0.014091595369904378,0.0,0.026673376950176145,0.03896757495147027,0.027032856423898195,0.013804011790926739,0.01581709684377022,7.189589474441009e-05,0.019411891580990725,0.021209288949600977,0.0,0.043137536846646056,0.04098066000431375,0.010281112948450643,0.0,0.0291897332662305,0.0010065425264217413,0.017973973686102523,0.010928176001150335,0.015241929685814939,0.03098713063484075,0.043425120425623694,0.025882522107987634,0.0,0.03127471421381839,0.0059673592637860375,0.012150406211805307,0.026242001581709685,0.013156948738227047,0.024875979581565892,0.0002156876842332303,0.01653605579121432,0.02214393558127831,0.026026313897476453,0.0149543461068373,0.0149543461068373,0.010712488316917105,0.018477244949313396,0.021568768423323028,0.019771371054712775,0.01502624200158171,0.023222374002444462,0.019915162844201598,0.00014379178948882018,0.010496800632683875,0.006326838737508088,0.017973973686102523,0.014451074843626429,0.00754906894816306,0.0032353152634984543,0.009202674527284491
0.015783540022547914,0.0,0.016910935738444193,0.0,0.015783540022547914,0.011273957158962795,0.013528748590755355,0.009019165727170236,0.0011273957158962795,0.029312288613303268,0.02705749718151071,0.0,0.048478015783540024,0.03720405862457723,0.02480270574971815,0.012401352874859075,0.016910935738444193,0.0,0.018038331454340473,0.02142051860202931,0.0,0.038331454340473504,0.05749718151071026,0.015783540022547914,0.0,0.03269447576099211,0.0,0.020293122886133032,0.014656144306651634,0.02142051860202931,0.02142051860202931,0.04284103720405862,0.04171364148816235,0.0,0.02818489289740699,0.004509582863585118,0.013528748590755355,0.019165727170236752,0.019165727170236752,0.012401352874859075,0.0,0.016910935738444193,0.02254791431792559,0.02480270574971815,0.016910935738444193,0.013528748590755355,0.009019165727170236,0.012401352874859075,0.02705749718151071,0.02254791431792559,0.019165727170236752,0.02480270574971815,0.007891770011273957,0.0,0.009019165727170236,0.009019165727170236,0.014656144306651634,0.0011273957158962795,0.011273957158962795,0.002254791431792559,0.012401352874859075
0.010750387762742687,0.0,0.022356527785206182,0.0007487832272557095,0.02850724715194951,0.01732898325934642,0.013638551639300422,0.01422688131785848,0.004813606460929561,0.03412312135636733,0.01732898325934642,0.0,0.03642295555436701,0.038883243301064345,0.03262555490185591,0.006792533561533936,0.018452158100229984,0.0,0.01807776648660213,0.020805476814462213,0.0,0.03465796651869284,0.03808097555757608,0.014547788415253783,0.0,0.030486174252553885,0.0005348451623255068,0.017703374872974274,0.01256886131464941,0.015403540674974596,0.027063165213670644,0.04508744718404022,0.024068032304647803,0.0,0.0277584639246938,0.004867090977162112,0.010001604535486977,0.026528320051345134,0.015831416804835,0.01802428197036958,0.0006952987110231588,0.017649890356741724,0.023105311012461893,0.027384072311065946,0.01652671551585816,0.015617478739904798,0.009627212921859122,0.01588490132106755,0.019521848424880996,0.022784403915066587,0.018505642616462533,0.02203562068781088,0.015082633577579291,0.00010696903246510135,0.008771460662138311,0.0039043696849761994,0.01839867358399743,0.02203562068781088,0.008824945178370862,0.003529978071348345,0.010910841311440338
0.008136603254641302,0.0,0.022003208801283522,0.0005730002292000917,0.03300481320192528,0.015528306211322484,0.013293605317442126,0.01650240660096264,0.0027504011001604402,0.0362709145083658,0.011517304606921843,0.0,0.03105661242264497,0.039766215906486366,0.02836351134540454,0.010944304377721752,0.012720605088242035,0.0,0.02343570937428375,0.021487508595003438,5.730002292000917e-05,0.037703415081366036,0.04526701810680724,0.007219802887921155,0.0,0.029967911987164794,0.0007449002979601192,0.01655970662388265,0.011230804492321797,0.013637405454962183,0.02824891129956452,0.04538161815264726,0.027790511116204446,0.0,0.027389410955764384,0.0029223011689204674,0.01163190465276186,0.027847811139124455,0.013465505386202154,0.019997707999083198,0.0005157002062800825,0.014898005959202383,0.022576209030483612,0.027045610818244328,0.014267705707082284,0.016960806784322713,0.008136603254641302,0.01782030712812285,0.022461608984643593,0.02068530827412331,0.015069906027962411,0.022920009168003668,0.021086408434563372,5.730002292000917e-05,0.008079303231721293,0.006589502635801055,0.0193674077469631,0.02337840935136374,0.008480403392161356,0.0050424020169608065,0.010142104056841622
0.006838716118404632,4.991763590076374e-05,0.019068536914091747,0.00044925872310687366,0.03658962711525982,0.015474467129236759,0.012030150252084062,0.022213347975839865,0.004342834323366445,0.040533120351420156,0.012030150252084062,0.0,0.03174761643288574,0.04352817850546598,0.03544152148954226,0.00893525682623671,0.010782209354564969,0.0,0.021564418709129937,0.021115159986023063,0.0,0.042230319972046126,0.04178106124893925,0.005940198672190885,0.0,0.030599510807168172,0.0008485998103129836,0.015324714221534468,0.009434433185244347,0.013028502970099337,0.03768781510507662,0.048519942095542355,0.024359806319572706,0.0,0.02975091099685519,0.0016971996206259672,0.010832126990465731,0.030948934258473518,0.012080067887984824,0.018918784006389456,0.00029950581540458244,0.015973643488244395,0.018369690011481057,0.02710527629411471,0.009833774272450456,0.01602356112414516,0.007138221933809215,0.018219937103778765,0.020915489442420006,0.02081565417061848,0.014376279139419957,0.020266560175710078,0.021863924524534516,0.0002495881795038187,0.007936904108221435,0.005540857584984775,0.016472819847252036,0.023710877052862775,0.006688963210702341,0.00414316377976339,0.00733789247741227
0.012184508268059183,0.0001450536698578474,0.02117783579924572,0.0004351610095735422,0.01842181607194662,0.015520742674789673,0.012039454598201334,0.014360313315926894,0.0040615027560197275,0.02973600232085872,0.016536118363794605,0.0,0.035393095445314764,0.03669857847403539,0.034812880765883375,0.009863649550333623,0.020887728459530026,0.0,0.021612996808819264,0.022483318827966347,0.0,0.03307223672758921,0.037713954163040325,0.013344937626921962,0.0,0.03278212938787351,0.0001450536698578474,0.020452567449956483,0.014650420655642588,0.018856977081520163,0.02349869451697128,0.04337104728749638,0.02799535828256455,0.0,0.027705250942848855,0.0037713954163040323,0.010879025239338555,0.028285465622280244,0.019292138091093706,0.013199883957064115,0.0002901073397156948,0.018856977081520163,0.02610966057441253,0.02610966057441253,0.019292138091093706,0.01624601102407891,0.013054830287206266,0.014215259646069046,0.021032782129387872,0.020742674789672177,0.014360313315926894,0.02451407020597621,0.013489991296779809,0.0,0.011314186248912098,0.0033362344067304904,0.02016246011024079,0.013489991296779809,0.008268059181897302,0.005221932114882507,0.01450536698578474
0.01168726491133799,0.0002015045674368619,0.02135948414830736,0.0009403546480386889,0.027270284793121977,0.015045674368619023,0.013097796883396023,0.01685921547555078,0.0037614185921547557,0.03627082213863514,0.013097796883396023,0.0,0.0253895754970446,0.03862170875873187,0.02626276195593767,0.00738850080601827,0.019411606663084363,0.0,0.022635679742074154,0.021762493283181087,0.0,0.034322944653412145,0.03983073616335304,0.013232133261687266,0.0,0.02968833960236432,0.0010075228371843096,0.01813541106931757,0.011821601289629231,0.016792047286405157,0.027941966684578184,0.0445996775926921,0.02330736163353036,6.716818914562064e-05,0.02935249865663622,0.003694250403009135,0.00947071466953251,0.026732939279957013,0.015515851692638366,0.018336915636754433,0.00026867275658248256,0.014373992477162815,0.02525523911875336,0.030292853304674905,0.017732401934443847,0.01699355185384202,0.00947071466953251,0.018739924771628155,0.022904352498656636,0.020351961311123053,0.015448683503492745,0.02297152068780226,0.01894142933906502,6.716818914562064e-05,0.008194519075765717,0.006179473401397098,0.018202579258463192,0.023643202579258463,0.009403546480386889,0.003895754970445997,0.011754433100483611
