,TRBV9,TRBV7-9,TRBV7-8,TRBV7-7,TRBV7-6,TRBV7-5,TRBV7-4,TRBV7-3,TRBV7-2,TRBV6-9,TRBV6-8,TRBV6-7,TRBV6-6,TRBV6-5,TRBV6-4,TRBV6-3,TRBV6-1,TRBV5-8,TRBV5-7,TRBV5-6,TRBV5-5,TRBV5-4,TRBV5-3,TRBV5-1,TRBV4-3,TRBV4-2,TRBV4-1,TRBV30,TRBV3-2,TRBV29-1,TRBV28,TRBV27,TRBV25-1,TRBV24-1,TRBV23-1,TRBV21-1,TRBV20-1,TRBV2,TRBV19,TRBV18,TRBV17,TRBV16,TRBV15,TRBV14,TRBV13,TRBV12-5,TRBV12-4,TRBV12-2,TRBV12-1,TRBV11-3,TRBV11-2,TRBV11-1,TRBV10-3,TRBV10-2,TRBV10-1,TRBV1,id
0,0.03406886649947685,0.027110737560030112,0.02192720415296016,0.004267053243628139,0.010753154811881875,0.0006707556297406824,0.003518300270098173,0.012826257861658849,0.02209438012128997,0.00073285847429519,0.0007994572911945126,0.0015336286108495038,0.02961008231379544,0.036684877459070696,0.012059811122124725,0.029435383185533348,0.03894546970957818,0.006373636313769943,0.0009724644873947828,0.025013152253438576,0.006112462992665445,0.03289714686643245,0.0029099646087874654,0.08058481370189913,0.015230510125379073,0.012070299118782076,0.010843323910278183,0.02393827947218109,0.02006884795329861,0.03235892648891731,0.04212846515886812,0.03817148221196316,0.01108981009153172,0.01028859595719387,0.007190746849797447,0.015230411672751624,0.05831119755025047,0.043182823573484436,0.058089051237446766,0.017931681441476312,1.7647396683997816e-05,0.0008992649678948837,0.012720033535646338,0.011256338910768805,0.006475153160740139,0.007577878661302157,0.04653715400388115,0.0025221556622132173,0.0011367153286878187,0.004803670581650918,0.01137895551799482,0.002596735213300336,0.017875357313823968,0.005683865626130036,0.00811517798666194,0.002377523777425055,HIP14174.txt
1,0.03319175586341616,0.05635248966314031,0.013247691285041425,0.0021122493580315684,0.005869773742657367,0.0006983177372393259,0.0009722709029519566,0.019432629999202755,0.021837395812796673,0.00044785325783850566,0.0007166587801363537,0.001323613146786013,0.01779874920272848,0.014181970091719202,0.010438975008568267,0.00923333930126369,0.020078582271717334,0.005927476050581118,0.0006585868034072507,0.007005476335397303,0.005874112054670264,0.013056854254567613,0.0025693942725955213,0.07539846809288797,0.004349243239834349,0.010824441914149014,0.03107189898116348,0.03657486179439708,0.03845973430625012,0.026117421480001634,0.0496079022546042,0.07047591333559483,0.00760406287914537,0.012404451433721373,0.006606069301860358,0.015660747692401666,0.06256270946179429,0.05076265328529465,0.06787018062973396,0.0329166375297058,2.131887997103433e-05,0.0004451764389751032,0.009808783888906797,0.0036475327346331445,0.004587935924388,0.007182084154498172,0.03714887659026543,0.0018564822052305095,0.001071848260355601,0.004149134802295455,0.02425785114313534,0.0030808981748869715,0.017236826316065303,0.006550825067369618,0.013741788671751588,0.0029190239382773475,HIP13142.txt
2,0.05238503250824274,0.04309933363253836,0.013370248264434474,0.003421754503230546,0.013153164436100248,0.0007835935511764455,0.001793096226439321,0.017699844614791356,0.022714423019415134,0.0007805110498510158,0.0008477066425842788,0.0015402658930665522,0.03406382761447146,0.04925158671028855,0.011781860201046135,0.029794702888766022,0.03686781725707683,0.006252771216015876,0.0008014315392327545,0.026337740614130214,0.006899838217591482,0.020459362279308904,0.0031224239427492238,0.05893381487866482,0.015920266500602936,0.014314235246344757,0.030022670825238015,0.035324457884408016,0.038785777804329596,0.009717939498241675,0.006200246746179518,0.027073871932507623,0.01123522160726272,0.023376498730779256,0.00525401483425021,0.013685534168111057,0.04018241078348255,0.05456596131786353,0.03791428086472686,0.012308100283912942,1.3025578983160113e-05,0.0005925149209203992,0.011091373917400012,0.010534924984046684,0.011892681079425543,0.007786315501030207,0.05913955233248473,0.002297447793671875,0.0010376270389708142,0.008781421228450244,0.025295311416335793,0.004441496582351332,0.005508086415139393,0.0062947617500649245,0.010896923354552298,0.0023588953767187076,HIP02928.txt
3,0.010930450623455004,0.043771185740415317,0.011634632029233968,0.003050675774752084,0.005743902605792615,0.0005306597451228017,0.003394167303483746,0.008280672421498575,0.03782148713709167,0.0010920237223834156,0.0007093635764441144,0.0011523084625251416,0.03790452976856664,0.056398128356765685,0.005024190154573115,0.03411260449583072,0.03760802714839525,0.005680818963014261,0.0005445161180293943,0.023316077783432775,0.005563745285784861,0.02404399073752031,0.0016467974793653126,0.08232086904725203,0.01648565502990429,0.014026308473327836,0.022410277371750543,0.04013247704663328,0.03404965527027376,0.02525506902851057,0.050675754070380594,0.04053909513188831,0.008626639838982798,0.009891176018156655,0.0048065534467953835,0.011029075380972714,0.042819328122196694,0.04144939142412139,0.043599663966151884,0.024673598667219344,,0.0007549347060975925,0.007104392471219217,0.005673710192861834,0.0030159284189613584,0.006140890457489974,0.05469433505606535,0.0022308158800322586,0.0009155266394504031,0.002360065104671644,0.00604217114740983,0.0013425499696728858,0.018651538609218962,0.006809698476216892,0.009851774240720956,0.0016661258619160633,HIP14096.txt
4,0.03749851164208662,0.033977588174109376,0.013355531922181304,0.0032013713892505655,0.008008789773488251,0.0007110281898777778,0.0016471021973401832,0.017717691369287365,0.028224431126698958,0.0007112135961452637,0.0007793452410812169,0.000838052881526068,0.025577272206741778,0.02778649486954291,0.005266577005708374,0.030433643112311528,0.034351124665381344,0.0048221866872324975,0.0009771867668456962,0.014462250068190276,0.006980303419781999,0.011533627963901633,0.003913999458759159,0.0738432499764339,0.01627991079766719,0.013831794078943188,0.014858251693844644,0.031328946554347224,0.0347716187012677,0.021110542341278,0.058231734136913155,0.034188304669343916,0.005616837907812111,0.012566608147258188,0.006324375332025857,0.006711346273348738,0.12107535754355066,0.02944573726572364,0.05113938291465108,0.025106611671059285,,0.0007796701607822819,0.012379500365338924,0.008650537431280352,0.004003771269047874,0.0017664587128758086,0.037120626890102155,0.002539503527756492,0.0009364157033396878,0.006279795406958286,0.020160600156790897,0.005210766738645266,0.017636101251555906,0.004974614425908494,0.006648026859893596,0.0017076773667854554,HIP01765.txt
5,0.033134909597913154,0.03266630131246923,0.0114433180142446,0.0025962033461848734,0.006040404967741808,0.0005412704711550594,0.0013112048567014865,0.017997719665071195,0.02544246565681395,0.0016061221783718652,0.000763163713119784,0.0024596410636365893,0.02829488199460905,0.051800059217395895,0.01560610595626924,0.03445384538382028,0.022106257354807448,0.004834346600486441,0.0009509156164125678,0.033638968000269845,0.002393232835447266,0.03346733278431161,0.0033987633638198817,0.05781688414655289,0.01701411108188261,0.0033293811147711927,0.026141714582507202,0.040777949107480164,0.02301934663966307,0.015231845709012303,0.05891388399129809,0.039156780447686466,0.014714725346517896,0.03364864820506558,0.002693206335394422,0.009878009401504639,0.05371582096453239,0.05265994189243945,0.015186829099192074,0.00728076553664773,2.4206066180150947e-05,0.0007427434752682998,0.011843860557452696,0.004484217970247743,0.009331021425746107,0.007252121470302795,0.06552667707426392,0.0021869698066703425,0.0010983834771324523,0.010340040020845468,0.008222033970075456,0.0021740525057663946,0.021428075955155643,0.004580896099704177,0.010250406573744479,0.0023870159982225404,HIP14020.txt
6,0.02778551256388257,0.02691626047939883,0.010292557689585292,0.0024785336592220092,0.004753878476628329,0.000186906301358721,0.003836975609220273,0.009436240688605662,0.02597098089599476,0.0007492200532365063,0.0007218359140408813,0.00167096553023988,0.04018904416396209,0.06999521567006647,0.009895403250902187,0.04195896528915304,0.038659827259770636,0.004131608658017505,0.0012457610432749812,0.019665270676833477,0.002625467809949047,0.004654211898306524,0.002342995273632931,0.0448589561515916,0.0181550353630437,0.014755139478852477,0.029551731296409398,0.04382814834664223,0.010826567943482543,0.04602862526882628,0.06736806820111768,0.06857692369167287,0.020318075950123846,0.02860306183054335,0.003929454516880484,0.008882007771026913,0.07639778264808597,0.021961926208959783,0.027848749771539845,0.012637285815706306,1.993036739605338e-05,0.0009315150183293377,0.018593963942268595,0.0063757565759212905,0.008358558717153686,0.004253627685442114,0.016678165792558985,0.0010176246038662614,0.0006299948140906603,0.002702472067711217,0.0029268186843120214,0.0006529132318998316,0.023092408372729897,0.0063314597634912435,0.010016415637280621,0.0027271956157603073,HIP14244.txt
7,0.04754956804196089,0.05764421180748964,0.013887418643327,0.005938355540795875,0.013818153962121812,0.0008549240177344342,0.0032845963650110555,0.011914269440097394,0.012064377428376566,0.0005805445192290473,0.0006412734129702466,0.0011144706466646333,0.030285632900510305,0.045509192438071874,0.009236253409238528,0.007973338242799673,0.03819924529442339,0.006122815557422558,0.0008524003690189793,0.016347550332569006,0.008118404592398588,0.017651171918085327,0.00198944481186516,0.0737912837201066,0.0035220823771088035,0.015631194858276687,0.02455532070758655,0.021007020509008534,0.045890095379445106,0.01163192288204358,0.01392611728350236,0.026918430377168668,0.00720465407865023,0.018488883794551894,0.0043919729175717044,0.01379060647016566,0.06731112475830395,0.03827707350530984,0.05429759199244112,0.03339314273875841,1.62637103232447e-05,0.0008122735114654139,0.008534580964784476,0.014430562740916425,0.010451986373539475,0.008105677124889979,0.05845638628652131,0.002077223536461319,0.0010386343497605767,0.00917301124648022,0.022704029501813192,0.002881777774136121,0.017020558522112497,0.006138791044683967,0.01155550364709,0.000996607622840062,HIP00819.txt
8,0.044528893027956054,0.057464632664896494,0.01448477450458381,0.0018859734153628077,0.006287315399435752,0.0008497419040853604,0.0013485624792312024,0.020074893405291214,0.030638510622846064,0.0006775401019235382,0.000795968063815563,0.0013639374795734315,0.021974549318973913,0.03047095689690774,0.014104496770175952,0.02556207032556746,0.018567535452807576,0.005535338037220281,0.0008764021854869486,0.018856271772933347,0.008867487125141188,0.023947243382671103,0.0032585667059405726,0.05493585743699081,0.016047509434048902,0.0035315412002319517,0.030414010731599713,0.014681761978225927,0.04410316343435338,0.022935605747403727,0.05903598136821737,0.044054345425347675,0.008671301759065239,0.016579086531599157,0.007524151697183206,0.01676288941981805,0.07332734962167965,0.037311537119388755,0.035981850126508196,0.022699948089884257,,0.0007402920192920343,0.01802141670251489,0.0062069627034476394,0.005535080505102212,0.006886284131985706,0.03984156751902249,0.0017578227573885811,0.0009865983339205665,0.00869360719268055,0.014432308649669108,0.00451495549540805,0.024663252507096483,0.0015142833360779068,0.0034775107294148498,0.0017085052526056082,HIP12538.txt
9,0.004263250452105807,0.02555863499309327,0.012960021041985029,0.004100818556904927,0.007624711438913548,0.0008935276667535833,0.0034147998238690113,0.011229314010349975,0.029333930434699892,0.0009007200418392932,0.0010009897373773637,0.002090749401919213,0.02570858572570044,0.04168916316781257,0.00738015927780147,0.011423761959408479,0.04335514376383063,0.005860108799329504,0.0007374705190064681,0.01504081083956394,0.00491209287090517,0.03163871299637884,0.001874451692529269,0.09809751139452308,0.004308594338244007,0.008855769952081151,0.013620084701758527,0.03448978530550668,0.037194629951888165,0.02952809858563154,0.057999650205586124,0.04286853550291072,0.012104576663489203,0.02980147191396031,0.004414491847110389,0.01031235373383408,0.06875668964500851,0.06365924811196587,0.027599414353027957,0.027640326683576744,,0.00047387930368765106,0.016859748677487813,0.003990036350924798,0.0021651388251212045,0.002495080007033458,0.049991548126202795,0.0016443544155347026,0.0007114325245903867,0.004358202019012965,0.009563353810448337,0.002196824760818084,0.023904807633857047,0.004717059235962596,0.009842852172102573,0.002842520035034913,HIP14036.txt
10,0.03494980219113508,0.055940831938256975,0.011847951855570287,0.0031046619740785248,0.0035850774659843447,0.00037268884474353996,0.0011487644078979516,0.018724483792512917,0.03755856869911279,0.0003981023949297383,0.0007315465947152378,0.0013020185815783584,0.033578181467234666,0.04307905957214518,0.012298326346398726,0.03160719458058177,0.03217897043477883,0.007678908831061307,0.00029481893475215515,0.02053579009024794,0.008389971555733164,0.011721516131935429,0.0021386454675935695,0.0652957584488898,0.015467939293125944,0.01287943644860956,0.026683701285159237,0.022704458405132064,0.036948188539062815,0.015454388610921766,0.010537812232367275,0.028639367724319773,0.011142183215574355,0.004538722695472693,0.003576083981556835,0.012181661622859743,0.07076400245367666,0.050500709647725135,0.04759312721396312,0.028267527950539762,,0.0008109725833363852,0.014097484000383532,0.011782737462341689,0.005430837951534941,0.008774787862078984,0.0657278880527778,0.0007599578303283304,0.0008571992787309213,0.008010356771926295,0.02394053001782217,0.004472377593128175,0.00973291899721294,0.003855144530359253,0.004249807517194898,0.0011560476289086859,HIP01499.txt
11,0.033492094247384085,0.03379717828090221,0.01532114290770021,0.003506647449288085,0.009394633736949157,0.0008586852502663054,0.0035586616344911817,0.012674368074520943,0.03664043705719989,0.0006474465994462119,0.0006332815247532624,0.0016754114214178116,0.028861545886921296,0.029711905298668084,0.013378801095824481,0.03052018326634586,0.03551568132928243,0.007018080791475385,0.0007849503161546083,0.030567408245073806,0.009749038765154743,0.02075468439009382,0.0022343828882891823,0.06495489576558659,0.016295257626162046,0.014035171771804966,0.027743547138780546,0.015700969853611642,0.04487152467033406,0.015221510089121324,0.05505372497348755,0.037494498551921794,0.004749677985318427,0.00932539613241817,0.005779464099905576,0.013794599805006283,0.05605535314371662,0.04083617502822668,0.03914387701816876,0.02371612448054229,,0.0006598474239824346,0.01826104720519085,0.01337269270213326,0.01127503877580557,0.003980767801154921,0.046983684663442944,0.0019488547766298068,0.0009841142874036106,0.006489553265946609,0.0219494506291863,0.004038725909364877,0.009004355280591504,0.005433632807415323,0.008128204384185142,0.001421611495850383,HIP02024.txt
12,0.038133799489587505,0.05770264110568471,0.01326313989345231,0.007386395339045556,0.012267190290254837,0.0005725157513091961,0.001603671325715029,0.02058489298787546,0.037716062580701454,0.0006910287696624861,0.0008057918198961086,0.0007366090099207551,0.035893340589673244,0.05942304687004744,0.008964755010307506,0.032813079135005835,0.017889927076201025,0.006662345876234694,0.0009772433459745904,0.023705467457096722,0.006922398481699123,0.018262080929639986,0.003934477268520124,0.06811202014278572,0.016605915196527803,0.015429341526242927,0.032371082110898536,0.03780995860775156,0.03215762390330387,0.020751010041304835,0.012305555932793191,0.032097981455643035,0.007897340247732898,0.006727070931996253,0.006295198213569474,0.013945281671132681,0.040611775470749865,0.03797108103786645,0.0451780782476319,0.02971571271743939,,0.000856621655809281,0.010662193038059861,0.008587995562039138,0.0071645995365439,0.007992420117011114,0.05839551088313329,0.002331396299218542,0.00107940553872936,0.0035386091257375188,0.008331354156669364,0.0025543215467272585,0.011052721203806862,0.005267214275339993,0.007929187669316154,0.001362521532982243,HIP14170.txt
13,0.032265980729263934,0.054526220210364046,0.013072001264480252,0.0028735104646609682,0.0074745427580661826,0.0006070199264104569,0.0015424659936457868,0.019151063450074935,0.007521380225416666,0.0005922579709191288,0.0007224106240155838,0.0008332062470044363,0.0054630136253515475,0.03719736878849646,0.007397616422607132,0.008594568481312655,0.036808302718102516,0.00513796425331025,0.000579699045786076,0.014869315181414796,0.006758586526110746,0.020959443673946823,0.0024549832869297885,0.07384474274798605,0.003579630001941144,0.007889038091258151,0.029408726437956202,0.0345670697625122,0.02517069828370383,0.02322429138415588,0.0513516482315339,0.052250719199755734,0.010531801348117532,0.022629762720878764,0.0072613085925595025,0.017999674934376035,0.0853667292958377,0.06110487117209698,0.049817217011796276,0.024504680427847127,1.639164424204336e-05,0.0006464703293515063,0.009948041874553061,0.007874655655788548,0.002967380349716693,0.006265851880343967,0.030259195063709908,0.0024931611000233883,0.0011015173131832567,0.008150147594883512,0.021415527599174936,0.004132883630207476,0.015268099434921412,0.005650018430877809,0.012812917481440108,0.003092209105578236,HIP08236.txt
14,0.04727634662517131,0.04723458297398596,0.01188500359240833,0.0016661289127514985,0.010890258723685651,0.0006537334956977181,0.0015957438507937765,0.019483131340839753,0.027303715957636105,0.00047890396587903477,0.0007019421466310477,0.0012744369077483497,0.02672200330603937,0.02681681795411748,0.016802280735226795,0.02677899130213929,0.02425812658653563,0.003947870240967776,0.0007982379967745727,0.016817721465283212,0.008225896463027824,0.02638735438043408,0.0025417754588767587,0.039667921005660516,0.01540576919338556,0.013514444780457123,0.020839323073778275,0.01535203783507132,0.03421529395435262,0.018260194111385516,0.04397982116625966,0.04052695449803364,0.01584829749529631,0.021438174622049395,0.005614820713300858,0.015080910368372951,0.09699296596213544,0.030048949008007784,0.030232905535102262,0.02256139571053227,1.3471493790834131e-05,0.0005531242019845484,0.01307781819425084,0.011592592594007587,0.006928998589881689,0.009297473601026467,0.053906027125279816,0.0015843559568071537,0.0010796364388617637,0.014307997885086233,0.01857587186057715,0.004740219209935936,0.020634366664161068,0.003779657439559477,0.008614506241834699,0.0011926990871219015,Keck0024_MC1.txt
