,TRBJ2-7,TRBJ2-6,TRBJ2-5,TRBJ2-4,TRBJ2-3,TRBJ2-2,TRBJ2-1,TRBJ1-6,TRBJ1-5,TRBJ1-4,TRBJ1-3,TRBJ1-2,TRBJ1-1,id
26,0.1180131652002981,0.023356506796170278,0.07102145289165519,0.0037528245866898565,0.009775410781966086,0.0046806360356086586,0.09350519226608046,0.03344733999263412,0.16150844357889305,0.06691542078051158,0.014737866823243871,0.173294889878062,0.22599085038818678,HIP00904.txt
27,0.27870549526706884,0.020728378889476602,0.1181230085190749,0.018080534280150627,0.13459412111409413,0.07044205012849453,0.2026171400965423,0.004790525098687429,0.047026703253069665,0.016952542052127154,0.005511455454356959,0.032392337689986644,0.050035708156870196,HIP02790.txt
28,0.21458375474015223,0.01736291776857052,0.07531095110881345,0.009349445527178478,0.05030161281782532,0.057595298818711435,0.15270581875273437,0.007739861812239554,0.1009882195003574,0.03843047888782594,0.026032522200152404,0.08985072785413388,0.1597483902113052,HIP03184.txt
29,0.1264856095068487,0.021161306041863996,0.039925086532586314,0.0061133082535758465,0.03248652336498669,0.05711845198135782,0.0915957893942553,0.03045588050707799,0.12733526193858816,0.06602896698451792,0.04468238790903977,0.14499261477534003,0.2116188128099614,HIP14142.txt
30,0.15827103594542372,0.010882983599655147,0.0634541147206786,0.012590367247143016,0.06457652633141306,0.047998845189742796,0.09081625357111037,0.03519036950011441,0.07320459684123244,0.04466862218450069,0.0500992030132836,0.1686057350405834,0.1796413468151188,HIP17737.txt
31,0.2017122508437022,0.03490919733888405,0.0387804281517814,0.02793850452861246,0.09434317937146855,0.08501999229901291,0.1980174002430549,0.0327129485048541,0.06156125265554808,0.027998266917005184,0.023781289534596028,0.07401217658281503,0.09921311302866508,HIP09624.txt
32,0.16625141016157205,0.010778830191876934,0.12872184113212168,0.014090587443647728,0.11391243088666317,0.06069827930368909,0.08557704674065848,0.04454934896603292,0.09827017709954529,0.053551541764735505,0.04194246612225657,0.11452877111686577,0.06712726907033469,HIP01004.txt
33,0.18555550451594988,0.016268153017430457,0.0578042435524619,0.013260347767084325,0.06309447421264898,0.04681825160471471,0.16464399780288233,0.03291350386288014,0.0937781095224454,0.05560526828457715,0.0385007937093463,0.11171129638446652,0.12004605576311199,Keck0107_MC1.txt
34,0.24399839117642275,0.012009647893501918,0.0626555478573081,0.019022848127903808,0.11951368804690751,0.08985568914826686,0.20791885875533683,0.014325527837095437,0.024102954826001964,0.01171259210173373,0.0209350449795493,0.07097175125179077,0.10297745799818088,HIP02734.txt
35,0.19808718819797458,0.021940109832049935,0.04721530645339932,0.012072914567166243,0.09112323389172347,0.0829732641302944,0.17742954401940952,0.012997469410776941,0.07320879208533976,0.028912191841649372,0.036693024934493806,0.08672463550317011,0.1306223251325526,HIP13311.txt
36,0.2846655432393026,0.021058658847902638,0.058390987268150764,0.00888519792860473,0.04865941908024901,0.04327543394181563,0.12808616228011654,0.0016466657333063881,0.08298638384094771,0.014360390242133163,0.019864707933373443,0.14839752966734665,0.13972291999675063,HIP14059.txt
37,0.15495185969145486,0.017026833200425487,0.06793002315754407,0.014352670910235451,0.09779864577173919,0.07322321259532956,0.1377114669219149,0.03452803616553936,0.06712345156851832,0.04610000107527858,0.03728805318609959,0.130838002148273,0.12112774360764754,Keck0114_MC1.txt
38,0.20527667420555706,0.021898856034302725,0.08408476974276387,0.017821010829984933,0.09883138257084843,0.08364703863324076,0.1747569307776968,0.01741505034573124,0.06335386253065466,0.034542646042862085,0.0329623228599272,0.08523818208433764,0.08017127334209238,Keck0048_MC1.txt
39,0.09656459134744343,0.010673609432213797,0.06810015808044832,0.00616181425773036,0.07308798471872843,0.018001182485768968,0.050705754284903135,0.045908713657796564,0.11686455443157619,0.06774931529559208,0.047357911318362714,0.17842675468749625,0.22039765600193967,HIP14016.txt
40,0.10488333681730526,0.01489664684398942,0.135848755340472,0.013365781479126048,0.1543367369416623,0.08245706904408635,0.07838515867401738,0.04368791736271328,0.04281858453655097,0.054117725650015575,0.04008358498798258,0.12256936217605868,0.11254934014602,HIP13958.txt
41,0.22505576484250672,0.014665522414465663,0.09889627410847576,0.012133485145828175,0.09400580749849435,0.045985806046362925,0.08438176772485398,0.028827761054152426,0.11124815933944132,0.047373323949927056,0.016591720132595956,0.08532710204617362,0.13550750569672196,HIP13465.txt
42,0.20247300728511883,0.013761124357539508,0.08209595543738234,0.015444671067051913,0.11186819369111842,0.0669953071854501,0.16025845984808573,0.03234599825430337,0.06010772697578923,0.02959392439216176,0.025720173895977746,0.09746565631155346,0.10186980129846755,HIP01160.txt
43,0.2327776026199325,0.020671609848330313,0.07317523217720681,0.008850505179729502,0.04946519296218494,0.014479436375127403,0.13083941027012183,0.0028071350693281024,0.10865485798281875,0.06731137577990505,0.019404114827037494,0.11791439582664394,0.1536491310816335,HIP13751.txt
44,0.2911499747511746,0.0108713179265658,0.049524852537241815,0.0114508734712134,0.09355651059376568,0.06783011681022008,0.20464448171443328,0.006811665187429252,0.08601622483412778,0.014760494521450987,0.0179547782337441,0.05483631270992975,0.09059239670870356,HIP13947.txt
45,0.010353787129642853,0.012383421776021954,0.04591506182459472,0.012457905259261385,0.10988057282880079,0.0852291871507367,0.1497428027184678,0.03328842407726435,0.07214031313680982,0.05106071503262877,0.047816159051914824,0.16289839861571834,0.2068332513981377,HIP01596.txt
46,0.12619549148719506,0.01391442285182234,0.03958661008807425,0.009428070804998698,0.05471807551669265,0.06889650350885208,0.15135006986639474,0.038420748274665614,0.08712136683498896,0.04929797659543237,0.044436444106037365,0.15972013516261924,0.15691408490222677,Keck0106_MC1.txt
47,0.23894052368733745,0.020337620864650865,0.13662399543671475,0.0203534519577081,0.1499670275215176,0.08720889006807847,0.21065264295457298,0.015419659179875521,0.02052014339204476,0.019441671795887638,0.019181865791140614,0.030060740401104607,0.03129176694936659,Keck0076_MC1.txt
48,0.08773028949750158,0.011623639234105547,0.07421899027897198,0.01107739028656341,0.06041286206341728,0.03907133496080332,0.04269954780909559,0.04941090710349185,0.10118733476233858,0.07865565952284939,0.057107664434599664,0.19197808268547545,0.19482629736078647,HIP14236.txt
49,0.156192290094101,0.0030833189179412007,0.04904610734477393,0.007106541348015863,0.0864411305987933,0.032138986189375385,0.10732730753369876,0.047513927316689374,0.05344850259702675,0.05678266010759429,0.0515943525901502,0.1709112866129294,0.17841358874891042,HIP14043.txt
50,0.2871721623647267,0.014561577202129904,0.08070134594757113,0.019736345134554516,0.10708107574597421,0.07593690609710053,0.2093514224168797,0.0029687026380573497,0.048495631620977635,0.010171622640978624,0.015330602282080117,0.06436887893140372,0.06412372697756588,HIP09041.txt
