TRBJ2-2P*01,TRBJ2-4*01,TRBJ1-1*01,TRBJ1-3*01,TRBJ2-2*01,TRBJ2-7*01,TRBJ1-6*01,TRBJ1-2*01,TRBJ2-1*01,TRBJ2-5*01,TRBJ2-3*01,TRBJ2-6*01,TRBJ1-5*01,TRBJ1-4*01
0.0,0.0028011204481792717,0.17086834733893558,0.04497354497354497,0.01976346093993153,0.2933395580454404,0.05197634609399315,0.1389666977902272,0.07671957671957672,0.011515717398070339,0.02131963896669779,0.023187052598817304,0.0915032679738562,0.05306567071272954
0.0,0.0007714561234329798,0.22912246865959499,0.037608486017357765,0.02256509161041466,0.22892960462873674,0.0742526518804243,0.12902603664416587,0.0948891031822565,0.009257473481195757,0.01523625843780135,0.005978784956605593,0.0879459980713597,0.06441658630665381
0.0,0.001464486209421528,0.20559759173378894,0.05044341388007485,0.02294361728093727,0.21536083312993248,0.05646407940769669,0.17638922789032627,0.06931901391261899,0.010251403465950696,0.020584167276869254,0.019689203482222764,0.09258807257342772,0.05890488975673257
0.0,0.0029079159935379646,0.15767366720516962,0.050188476036618204,0.03489499192245557,0.27991383952611737,0.04211093161012386,0.12504038772213247,0.0970382337102854,0.02207862143241788,0.03241787829833064,0.020570813139472267,0.08982229402261713,0.04534194938072159
0.0,0.003317011530563892,0.1925446217027326,0.046912020217975046,0.02685199810456484,0.22192386668772707,0.05307218448902227,0.18496288106144368,0.07313220660243247,0.010108987521718528,0.021955457273732427,0.028115621544779656,0.08513662928447323,0.051966513978834304
0.0,0.011679099914394033,0.14027149321266968,0.03882842118136236,0.07539439892381068,0.0645102115690351,0.04347560229913171,0.12217194570135746,0.15286779992662344,0.09135379723615018,0.11165464106640577,0.01889446007093066,0.07955240308181484,0.04934572581631405
0.0,0.020184544405997693,0.11726259131103421,0.03373702422145329,0.08410226835832373,0.05065359477124183,0.049211841599384853,0.09534794309880815,0.1653210303729335,0.10726643598615918,0.12668204536716648,0.019415609381007306,0.07823913879277201,0.0525759323337178
0.0,0.014780989004386229,0.13212762122213542,0.0381541789340864,0.0738448597007751,0.10262572853451901,0.036471789941717236,0.12299465240641712,0.13056540287207835,0.0988403533016884,0.12497746800456648,0.019467644054557472,0.06417112299465241,0.040978189028420355
0.0,0.016070668369518943,0.12420178799489144,0.041507024265644954,0.06513409961685823,0.09748829289059174,0.05417198808003406,0.12813963388676033,0.11270753512132822,0.09802043422733078,0.11153682418050234,0.01979565772669221,0.07939548744146445,0.05183056619838229
0.0,0.011513502198032238,0.1238224827297467,0.037366548042704624,0.07598911450701278,0.11366966715511828,0.04908938664433745,0.11189030772451329,0.14255809085199916,0.09535273184006698,0.1132509943479171,0.018630939920452165,0.07012769520619636,0.03673853883190287
0.0,0.022669337217771302,0.08530589949016752,0.022578295702840496,0.07638383102694829,0.18235615440640932,0.03040786598689002,0.06910050983248361,0.16824471959213402,0.10478878368536053,0.11325564457392572,0.033139111434814274,0.05644573925710124,0.035324107793153675
0.0,0.015744274809160304,0.11205016357688113,0.030738822246455834,0.07994820065430752,0.08839967284623773,0.037486368593238825,0.10830152671755726,0.16405398037077426,0.10836968375136315,0.12724918211559433,0.019288440567066523,0.06420392584514723,0.04416575790621592
0.0,0.014107719691476037,0.13072714087942514,0.03533522315248203,0.0712307996571956,0.07564770255125586,0.05231063352890764,0.11731162238776452,0.1612169556331993,0.08751400883380579,0.11381765442679148,0.020040872832751005,0.07462588173248072,0.046113784692464896
0.0,0.018575851393188854,0.11118973905351615,0.03529411764705882,0.07757629367536488,0.08730650154798762,0.04360902255639098,0.10358248562582928,0.15833701901813357,0.10729765590446705,0.13047324192835028,0.020168067226890758,0.06315789473684211,0.04343210968597966
0.0,0.015758718190386427,0.12874646559849198,0.03359095193213949,0.0852780395852969,0.059905749293119696,0.04761545711592837,0.10363807728557964,0.15200754005655043,0.09413760603204524,0.11276154571159283,0.024467483506126295,0.09232799245994346,0.049764373232799246
0.0,0.015498817195529814,0.10441308426462191,0.024634962068684232,0.08393833102210621,0.14201810914430216,0.027734725507790194,0.07651521331266824,0.17986785219022758,0.10889958397911738,0.12545884656170977,0.024553389346602495,0.05375642385186394,0.03271066155477608
0.0,0.017035708716669266,0.15141119600810854,0.03251208482769375,0.07851239669421488,0.028574769998440667,0.040464681116482146,0.13967721815063153,0.18213004833931076,0.09274130672072353,0.12197879307656323,0.01859504132231405,0.053290191797910495,0.04307656323093716
0.0,0.013242894056847546,0.13016795865633074,0.04053617571059431,0.06645671834625323,0.09496124031007752,0.05119509043927649,0.12491925064599484,0.11498708010335917,0.10876937984496124,0.10699289405684755,0.021237080103359174,0.07848837209302326,0.04804586563307493
0.0,0.018005808325266215,0.1132623426911907,0.03394643433365602,0.08764117457244272,0.06995805098418845,0.035559858018715716,0.08467247499193288,0.19283639883833495,0.10655050016134236,0.1314617618586641,0.023878670538883512,0.06582768635043562,0.036398838334946754
0.0,0.01603226123733648,0.10416051932723518,0.03127766302744173,0.0863578243336284,0.06098160716042097,0.048588570866528964,0.09363627422051736,0.18166617487951214,0.11124225435231631,0.14104455591619947,0.019376413888069245,0.06698141044555916,0.03865447034523458
0.0,0.018659711075441412,0.12199036918138041,0.033808186195826644,0.06831861958266452,0.08226324237560192,0.04313804173354735,0.12118780096308186,0.1549959871589085,0.10503611556982344,0.12610353130016053,0.019763242375601925,0.06671348314606741,0.03802166934189406
0.0,0.017220664797757308,0.1131357629154986,0.0368442130556668,0.0883059671605927,0.07679215058069684,0.04655586704044854,0.0999199038846616,0.17010412494993993,0.09561473768522227,0.1262515018021626,0.019022827392871446,0.06748097717260713,0.04275130156187425
0.0,0.013633864760857614,0.12996151731720726,0.03694337548103353,0.0548653106102254,0.1708631115997801,0.050247388675096205,0.1063221550302364,0.1279824079164376,0.08125343595382079,0.07740516767454646,0.022979659153380978,0.07707531610775151,0.05046728971962617
0.0,0.018175004684279558,0.10192992317781525,0.031103616263818624,0.08487914558740865,0.09443507588532883,0.03709949409780776,0.0964961588907626,0.1824995315720442,0.10680157391793142,0.1300356005246393,0.02379614015364437,0.055461869964399474,0.037286865280119916
0.0,0.012465163415252091,0.16255383835824677,0.04084114517354953,0.059589561692424624,0.13519128451988852,0.03562199138586268,0.11882442361287053,0.1377248543197365,0.07458829490752471,0.08066886242715987,0.027261211046364326,0.07458829490752471,0.04008107423359514
0.0,0.014155192381932828,0.1358255050830009,0.04162913395959336,0.07367134216960494,0.05610603525929739,0.048513704799897056,0.11472140007721014,0.15113884956891005,0.10365461330588084,0.11922532492600695,0.016793205507656672,0.0726418736327371,0.05192381932827178
0.0,0.01793991416309013,0.10497854077253219,0.03622317596566524,0.09047210300429184,0.05150214592274678,0.04566523605150215,0.10515021459227468,0.17047210300429186,0.10575107296137339,0.14111587982832619,0.023433476394849787,0.06266094420600858,0.04463519313304721
0.0,0.01481203007518797,0.14338345864661653,0.04398496240601504,0.07451127819548872,0.051353383458646616,0.0581203007518797,0.13834586466165413,0.11984962406015037,0.0968421052631579,0.10796992481203008,0.018646616541353384,0.08278195488721804,0.049398496240601504
0.0,0.017096055979643764,0.15378498727735368,0.04444974554707379,0.07061068702290077,0.06798664122137404,0.045881043256997454,0.1270674300254453,0.1451176844783715,0.08500318066157761,0.10655216284987278,0.018765903307888042,0.07434796437659033,0.04333651399491094
0.0,0.014614676082284311,0.14111145225667793,0.03672090881178999,0.07184525637089346,0.09315320847405588,0.045747620509671474,0.10850475898065705,0.14706785385323917,0.08922321154436598,0.11157506908197729,0.023887012588271417,0.07166103776481425,0.04488793368130181
0.0,0.01713113765231029,0.13149957775364943,0.0363131861503197,0.08348413560139945,0.06080347448425624,0.03957051514054771,0.11774641090602003,0.14790686451924237,0.10339003498612619,0.12522620340209917,0.025576064664012545,0.06840390879478828,0.04294848594522862
0.0,0.015358094342579533,0.15091678420310295,0.04920858799561197,0.0640965365930105,0.06229431123648331,0.055790628428146055,0.1227080394922426,0.11189468735307946,0.09152170506190252,0.10499921642375803,0.020059551794389594,0.09575301676853158,0.055398840307161884
0.0,0.010760953112990008,0.18693312836279785,0.044811683320522676,0.06717909300538048,0.054342813220599535,0.05372790161414297,0.13950807071483473,0.11790930053804766,0.07455803228285934,0.09800153727901614,0.0202152190622598,0.0808608762490392,0.051191391237509605
0.0,0.0152368573079145,0.12348353552859619,0.03256787983824379,0.08196129404968226,0.05589254766031196,0.05379838243789717,0.10940207972270365,0.1595898324667822,0.10846331600231081,0.125577700751011,0.02151935297515887,0.07047949162333911,0.042027729636048526
0.0,0.01776753712237583,0.12944188428059397,0.03640552995391705,0.07480798771121351,0.08776241679467486,0.04946236559139785,0.09692780337941628,0.15734767025089605,0.09554531490015361,0.11638504864311316,0.017050691244239632,0.07757296466973887,0.04352278545826933
0.0,0.016467488472758068,0.11988331608167874,0.028888679777924156,0.07161004987296508,0.15263009315893478,0.0338759762868166,0.091841535710925,0.16646278347605156,0.08628963959725228,0.10774442457890279,0.024560082807942033,0.06201185659170039,0.03773407358614849
0.0,0.015828754203231363,0.13179693266628392,0.03600426474206512,0.06880997293529074,0.08611498400721726,0.04642007709341425,0.11022717952923809,0.16689904043303536,0.09234806856393013,0.10719265152136472,0.018289182317723283,0.07742147133601246,0.042647420651193306
0.0,0.015610127546164096,0.12240624405101846,0.03797829811536265,0.07310108509423187,0.06948410432134018,0.05492099752522368,0.11507709880068533,0.12897391966495336,0.11441081286883685,0.13449457452884067,0.018084903864458404,0.06900818579859128,0.04644964782029316
0.0,0.012079947287502746,0.1373453400688191,0.03909510213046343,0.07489567318251703,0.07086902408668277,0.05578739292773995,0.11955487224540597,0.12365473314298264,0.09978768577494693,0.11186763306244966,0.016326231788564318,0.08682919686653488,0.05190716743539058
0.0,0.015505436971405558,0.12625855819573098,0.03745469190495369,0.09142166733789771,0.07833266210229561,0.04772452678211841,0.0932339911397503,0.1612968183648812,0.08215867901731776,0.11357229158276279,0.02235199355618204,0.08679017317760773,0.04389850986709625
0.0,0.001914580265095729,0.16642120765832105,0.0455081001472754,0.017820324005891015,0.30250368188512516,0.04536082474226804,0.12592047128129602,0.06671575846833579,0.00942562592047128,0.015022091310751105,0.033431516936671575,0.10382916053019146,0.06612665684830633
0.0,0.0055003819709702065,0.16195569136745608,0.04247517188693659,0.03636363636363636,0.24644766997708173,0.040183346065699004,0.13155080213903744,0.10542398777692895,0.03544690603514133,0.04766997708174179,0.02215431627196333,0.07410236822001529,0.0507257448433919
0.0,0.0049841964502796016,0.18538779479698517,0.05057135910527595,0.03756382202771699,0.19304643812302455,0.049841964502796016,0.16168247021638707,0.07415511791879406,0.03306588864575735,0.04814004376367615,0.02273279844395818,0.08473133965475323,0.054096766350595675
0.0,0.0032591752869491285,0.18293892588918803,0.0585234518917387,0.0337253790562562,0.15544849086013887,0.07878701998016154,0.1578574465070143,0.054414056964715886,0.028624061215814085,0.031316423409380754,0.027632138302394787,0.1110953663029616,0.0763780643332861
0.0,0.00303951367781155,0.1717325227963526,0.053951367781155016,0.020896656534954407,0.2511398176291793,0.05243161094224924,0.14437689969604864,0.06724924012158055,0.014817629179331307,0.022796352583586626,0.02127659574468085,0.12006079027355623,0.05623100303951368
0.0,0.005544840887174542,0.15814850530376084,0.055689488910318226,0.04628736740597879,0.10462873674059787,0.07232401157184185,0.14995178399228543,0.10390549662487945,0.04845708775313404,0.0467695274831244,0.03013500482160077,0.11065573770491803,0.06750241080038573
0.0,0.002060514044029932,0.17449300509706106,0.06105628456783429,0.028413404186096954,0.21396811625637133,0.06712937859234357,0.14141633228500164,0.07146730289556447,0.021581173408524022,0.027220475002711204,0.022990998807070815,0.1025919097711745,0.06561110508621625
0.0,0.00126806999746386,0.19693127060613747,0.04970834390058331,0.02599543494800913,0.22318031955363937,0.056175500887649,0.15914278468171444,0.07215318285569364,0.010271366979457266,0.014963225970073548,0.02117676895764646,0.10169921379660157,0.06733451686533097
0.0,0.0091133765832561,0.14087117701575533,0.046030274945937595,0.04772937905468026,0.17516218721038,0.06719184430027804,0.14009885696632685,0.08819894964473278,0.04680259499536608,0.05174544331170837,0.026876737720111215,0.10148285449490269,0.05869632375656472
0.0,0.007511737089201878,0.1397719651240778,0.03715627095908786,0.05258215962441314,0.16445338698859827,0.047082494969818915,0.12300469483568074,0.12179745137491617,0.05271629778672032,0.08021462105969149,0.0312541918175721,0.089738430583501,0.05271629778672032
0.0,0.0027918106886466367,0.20632810422759904,0.04267482052645573,0.019010901356022333,0.2319861738899229,0.05211379952140388,0.18000531773464504,0.061286891784099976,0.007178941770805637,0.019276788088274394,0.022999202339803244,0.09066737569795268,0.06367987237436852
0.0,0.0006458557588805167,0.19827771797631863,0.047793326157158235,0.0193756727664155,0.25382131324004303,0.04822389666307858,0.18815931108719053,0.0620021528525296,0.00581270182992465,0.014854682454251884,0.020236813778256188,0.0876210979547901,0.05317545748116254
0.0,0.004044684129429892,0.17960323574730355,0.043335901386748844,0.037076271186440676,0.17652157164869028,0.07944915254237288,0.13241525423728814,0.0960130970724191,0.02465331278890601,0.03437981510015408,0.02397919876733436,0.09861325115562404,0.06991525423728813
0.0,0.001572636131315117,0.1912718694712011,0.05700805976017299,0.018871633575781404,0.2329467269510517,0.06192254767053273,0.16728916846864555,0.05091409475132691,0.005897385492431689,0.014350304698250443,0.022213485354826028,0.10910163160998623,0.06664045606447808
0.0,0.010135135135135136,0.14834152334152334,0.037392506142506145,0.07071560196560196,0.10949017199017198,0.04783476658476658,0.12100737100737101,0.12738022113022113,0.08952702702702703,0.10718673218673219,0.016277641277641277,0.06941031941031942,0.045300982800982804
0.0,0.002215508559919436,0.16394763343403826,0.04612286002014099,0.03202416918429003,0.21329305135951662,0.05840886203423968,0.132527693856999,0.10090634441087613,0.014702920443101713,0.03323262839879154,0.028197381671701913,0.10574018126888217,0.06868076535750252
0.0,0.0013583265417006249,0.15973920130399347,0.05025808204292312,0.030426514534093996,0.24803042651453408,0.07552295571855475,0.13420266232002173,0.08095626188535723,0.013311600108666123,0.02336321651725075,0.02336321651725075,0.0945395273023635,0.06492800869328987
0.0,0.0025346400811084827,0.23149712740790807,0.030077728962487327,0.03261236904359581,0.17455221358567083,0.08786752281176073,0.12216965190942886,0.12064886786076377,0.009800608313619466,0.015883744508279823,0.017573504562352148,0.101892531260561,0.05288948969246367
0.0,0.0015878056525881232,0.1610034931724357,0.04541124166402032,0.024769768180374723,0.2642108605906637,0.05208002540489044,0.13813909177516673,0.07176881549698316,0.014925373134328358,0.032391235312797716,0.024134645919339472,0.10828834550651001,0.06128929818990156
0.0,0.008279525098937722,0.17392209956259114,0.04488648198292022,0.046813163924182465,0.16652780670693607,0.04571964174130389,0.14871901687148512,0.09227244324099146,0.05337429702145386,0.0608727348469069,0.02093313892938971,0.08779420953967923,0.04988544053322225
0.0,0.009813917919959215,0.1289829212337497,0.03849095080295692,0.055824624012235535,0.2361712974764211,0.036961509049197046,0.10935508539383125,0.11840428243691052,0.05174611266887586,0.06946214631659445,0.024343614580678054,0.07201121590619423,0.04843232220239613
0.0,0.001265022137887413,0.15243516761543327,0.04933586337760911,0.030360531309297913,0.27703984819734345,0.068943706514864,0.137887413029728,0.06072106261859583,0.009487666034155597,0.02340290955091714,0.036685641998734975,0.08981657179000632,0.06261859582542695
0.0,0.004477808507836165,0.1833267483208218,0.056499407348873966,0.041222178322138814,0.16686421704201237,0.07085473462399579,0.1555379955221915,0.060845515606479654,0.03924667456868168,0.03779797181614645,0.020808639536415117,0.10483339918345845,0.05768470960094824
0.0,0.0076832151300236405,0.1235224586288416,0.03486997635933806,0.0432919621749409,0.283983451536643,0.04861111111111111,0.09175531914893617,0.10505319148936171,0.037529550827423167,0.05806737588652482,0.034278959810874705,0.08082151300236406,0.05053191489361702
0.0,0.0022632114971144054,0.17686997849949077,0.05148806155935272,0.027045377390517145,0.20448115876428652,0.07649654860246691,0.1640828335407944,0.04956433178680548,0.014031911282109313,0.02534796876768134,0.02964807061219871,0.1094262758854815,0.06925427181170081
0.0,0.005303030303030303,0.18409090909090908,0.05303030303030303,0.024242424242424242,0.2356060606060606,0.0696969696969697,0.1462121212121212,0.03636363636363636,0.021212121212121213,0.023484848484848483,0.02727272727272727,0.10833333333333334,0.06515151515151515
0.0,0.001034126163391934,0.18808169596690796,0.04705274043433299,0.02766287487073423,0.20708376421923474,0.07083764219234746,0.171794208893485,0.046794208893485005,0.016158221302998967,0.028955532574974147,0.02158738366080662,0.11349534643226473,0.0594622543950362
0.0,0.01910067648229208,0.13191404695582967,0.03601273378432153,0.06068444090728213,0.15280541185833665,0.043772383605252686,0.11440509351372861,0.12813370473537605,0.07341822522881018,0.07441305212892957,0.027059291683247114,0.08734580183048149,0.050935137286112216
0.0,0.003310475289666588,0.19957436746275714,0.049657129344998815,0.03491763222195949,0.1652873019626389,0.05619925908410184,0.1723023567431229,0.08268306140143454,0.017892330732245606,0.039016315913927645,0.036415228186332464,0.0885946244186963,0.05414991723811776
0.0,0.0055248618784530384,0.17771639042357273,0.05289543687333743,0.037241661551053816,0.1771025168815224,0.06486597094331902,0.1464088397790055,0.06629834254143646,0.047984448536934725,0.04471045631266626,0.02568037650910579,0.09484346224677716,0.058727235522815634
0.0,0.0037369207772795215,0.17713004484304934,0.06178375685102142,0.02042850024912805,0.2314399601395117,0.07299451918285998,0.16641753861484804,0.04733432984554061,0.016442451420029897,0.024414549078226207,0.03014449427005481,0.09441953163926257,0.05331340308918784
0.0,0.008383950722901873,0.1586962101120712,0.05030370433741124,0.041149798956283686,0.18453246642142185,0.051415861065959446,0.14090170245529984,0.1003507571220806,0.04970485071434682,0.04294635982547695,0.02515185216870562,0.08751817948498589,0.05894430661305501
0.0,0.009436401240951396,0.14477766287487073,0.04705274043433299,0.05687693898655636,0.17838676318510857,0.04705274043433299,0.13353154084798347,0.10858324715615306,0.06140124095139607,0.06812306101344363,0.01861427094105481,0.0735522233712513,0.052611168562564634
0.0,0.016324233042499296,0.1297495074584858,0.03869969040247678,0.07416267942583732,0.08788347875035181,0.05643118491415705,0.11138474528567407,0.12869406135660005,0.09773430903461863,0.12756825218125528,0.021108922037714608,0.06972980579791725,0.040529130312412044
0.0,0.01918872965751761,0.1065338838960408,0.03274228807384017,0.07840660675248967,0.08175856205975225,0.04415836774350255,0.09808112703424823,0.1542385231965023,0.1158610638814671,0.12494534855477289,0.01880009715812485,0.07529754675734758,0.049987855234393974
0.0,0.01887443894579353,0.1324279740668278,0.03759542716845053,0.07756934054551733,0.05815782406874592,0.041354969885295585,0.12322093067863582,0.16181378754747383,0.09341312770936433,0.11455096482142173,0.02029385813480646,0.07308090689377374,0.04764644953389343
0.0,0.013559736134864402,0.117700952846323,0.0345101392621549,0.07628878573173711,0.11128756413388713,0.045199120449548005,0.09717810896652822,0.1600293183483997,0.09064256046909358,0.11855607134131443,0.01887368678231126,0.0712802345467872,0.044893720987051064
0.0,0.016358143720272528,0.1421455199897159,0.042679007584522435,0.08278699061576038,0.017579380383082658,0.052770278956164034,0.1263658567939324,0.1547114024938938,0.09146419848309552,0.12212366628101298,0.022753567296567682,0.08114796246304153,0.04711402493893817
0.0,0.02489295733057729,0.07801565037649491,0.02749151040897682,0.08291746641074856,0.10713125645947143,0.032777203602539495,0.07854717259707662,0.17277425070131405,0.12319503912594124,0.14873763472611842,0.02406614498745017,0.06452089177617008,0.034932821497120924
0.0,0.01828393135725429,0.1269266770670827,0.040062402496099846,0.07432137285491419,0.10021840873634945,0.048486739469578786,0.10989079563182527,0.14789391575663027,0.08031201248049923,0.10121684867394695,0.022839313572542902,0.08262090483619344,0.04692667706708269
0.0,0.009137996378489914,0.20137280498589297,0.04484777024466249,0.06876658104181581,0.01970775255821788,0.045310986650945385,0.16562092053733102,0.1515138754368973,0.06657683075756937,0.09904408977976166,0.021560618183349475,0.06400808523181875,0.04253168821324799
0.0,0.015399670374948497,0.14297486608982282,0.03636176349402555,0.07318706221672847,0.09837247630819942,0.035331685208075815,0.10893077873918418,0.1430263700041203,0.09600329625051504,0.1145962093119077,0.023176761433868973,0.06953028430160692,0.043108776266996295
0.0,0.014322359982898675,0.12040401881145789,0.03388200085506627,0.08785805899957247,0.07567336468576315,0.03489739204788371,0.10202009405728944,0.20254382214621633,0.09421761436511329,0.11703719538264215,0.01854424967935015,0.057770414707139804,0.04082941427960667
0.0,0.012765355222190774,0.15077837531842628,0.03470138692329465,0.07647891310500991,0.07579960373620152,0.04310784036229833,0.10984998584772149,0.1697424285309935,0.08474384375884518,0.11163317294084348,0.018030002830455704,0.06804415510897255,0.044324936314746675
0.0,0.011563080735081561,0.19250169611515885,0.033361847733105215,0.05834636146426359,0.11203209344857083,0.03731453349458718,0.14241467803309638,0.14129376714551192,0.0515619008288841,0.08518922745641722,0.015663254771245687,0.06958496799504439,0.04917259077903307
0.0,0.016877183552808386,0.13109379199140017,0.0431066917495297,0.07546358505778017,0.07344799785004032,0.05713517871539909,0.11429723192690137,0.12348830959419511,0.11026605751142166,0.1083310937919914,0.017952163396936307,0.0819134641225477,0.046627250739048644
0.0,0.013052124471332941,0.13626305912668404,0.03680362994706327,0.07371929529731396,0.07187071114472174,0.04394588690026048,0.11920566899140128,0.15528106881774642,0.09570624317284261,0.1208862000392124,0.019018009691062376,0.07030221550009803,0.04394588690026048
0.0,0.0010102143899427545,0.189359075092603,0.056572005836794254,0.023683915141991245,0.23863508811314402,0.06701088786620271,0.15377707935795262,0.05982714109327646,0.006959254686272309,0.020653271972162983,0.011449096419351218,0.10551128072735436,0.06555168930295208
0.0,0.007653061224489796,0.16010689990281826,0.04178814382896016,0.05259961127308066,0.1456511175898931,0.05697278911564626,0.16472303206997085,0.0935374149659864,0.05891642371234208,0.06499028182701652,0.017371234207968902,0.08381924198250729,0.05187074829931973
0.0,0.008250475988999365,0.15845144912206474,0.03659826528453564,0.06706156124391792,0.17325999576898668,0.03575206261899725,0.11508356251322191,0.12185318383752909,0.05775333192299556,0.07404273323460969,0.022424370636767506,0.07954305056060927,0.04992595726676539
0.0,0.013935839944808555,0.10527768195929631,0.03076923076923077,0.06326319420489825,0.18868575370817522,0.04387719903414971,0.09548120041393585,0.15108658157985513,0.07450845119006554,0.09230769230769231,0.022214556743704726,0.07409451535012074,0.04449810279406692
0.0,0.0067707219727745705,0.1765376665953959,0.045185660323569236,0.04867792744636876,0.15558406385859883,0.05316798517568242,0.15494262704012543,0.0865226997362982,0.05523483714631887,0.06678069987883971,0.020169624403107406,0.07889672867222579,0.05152875775069489
0.0,0.01278682781572955,0.17603783499737258,0.043265020143632864,0.06691189350148888,0.04160098090733929,0.046242774566473986,0.1673673147661587,0.10947626554562971,0.09712734279208268,0.1126729724995621,0.018698546155193552,0.06301453844806446,0.044797687861271675
0.0,0.01743129684306155,0.12446059504883035,0.03276175334998865,0.0868158074040427,0.02963888258005905,0.03985918691801045,0.10754031342266636,0.16681807858278447,0.10407676584147173,0.12463093345446287,0.020327049738814443,0.09533272768566886,0.05030660913013854
0.0,0.015972314654598696,0.12445095168374817,0.029948089977372555,0.07001197923599095,0.08984426993211767,0.02568880606947957,0.10967656062824438,0.20497803806734993,0.0996938639691202,0.12910954345800613,0.01650472514308532,0.046719020364701186,0.03740183681618528
0.0,0.01418812401471361,0.1509896654405325,0.04011210369591872,0.062270099842354175,0.10816255035908215,0.04352776318094237,0.12988264144333508,0.12769311613242249,0.07558241373270275,0.10553511998598704,0.01812926957435628,0.07733403398143282,0.046593098616220005
0.0,0.01608645438046527,0.16045207061541,0.04636198647087939,0.06591321564098333,0.03926744761590496,0.05370400923939944,0.14972776769509982,0.11318264312819666,0.09726117802342847,0.1130176538524996,0.018313809602375844,0.07812242204256724,0.048589341692789965
0.0,0.015309672929714684,0.1761192298770587,0.0360125260960334,0.0634423567617722,0.09359777313848296,0.036070517281373234,0.1327418232428671,0.13819299466481094,0.07272094641614475,0.1004407330085827,0.02035490605427975,0.07156112270934818,0.04343539781953143
0.0,0.01808468927661243,0.11340913546363458,0.030827288766908448,0.08606155655753774,0.09439325622426975,0.04107037835718486,0.09689276612428936,0.16178200352871985,0.10252891589884336,0.1249264850029406,0.017937659282493627,0.06954518721819251,0.042540678298372867
0.0,0.014010507880910683,0.10140105078809107,0.02784588441330998,0.0733800350262697,0.16742556917688267,0.03327495621716287,0.07688266199649738,0.18056042031523642,0.08563922942206655,0.12171628721541156,0.023992994746059544,0.05499124343257443,0.03887915936952715
0.0,0.011228641171684296,0.12481692432872254,0.03270951993490643,0.06818551668022783,0.15866558177379983,0.043612693246541906,0.10056956875508544,0.15427176566314077,0.0919446704637917,0.09292107404393816,0.0177379983726607,0.06395443449959316,0.03938161106590724
0.0,0.01489995742869306,0.12813963388676033,0.041081311196253724,0.07577692635163899,0.07194550872711793,0.06343124733929331,0.1209025117071094,0.13665389527458494,0.09429544487015751,0.10557684120902512,0.016177096636866752,0.07854406130268199,0.05257556406981694
0.0,0.015244966833469103,0.10124519958105435,0.030955428837425813,0.07808681484929594,0.15291516350517864,0.035610380542301874,0.08576748516234144,0.16036308623298035,0.09368090306063075,0.11707203537763296,0.020714535086698474,0.07063889212149424,0.0377051088094961
