,TRBV9,TRBV7-9,TRBV7-8,TRBV7-7,TRBV7-6,TRBV7-4,TRBV7-3,TRBV7-2,TRBV6-6,TRBV6-5,TRBV6-4,TRBV6-3,TRBV6-1,TRBV5-6,TRBV5-5,TRBV5-4,TRBV5-3,TRBV5-1,TRBV4-2,TRBV4-1,TRBV30,TRBV3-2,TRBV29-1,TRBV28,TRBV27,TRBV25-1,TRBV24-1,TRBV23-1,TRBV21-1,TRBV20-1,TRBV2,TRBV19,TRBV18,TRBV15,TRBV14,TRBV13,TRBV12-5,TRBV12-4,TRBV11-3,TRBV11-2,TRBV10-3,TRBV10-2,TRBV10-1,TRBV1,id
285,0.04610322246665873,0.042112311948450644,0.015449320293151998,0.005246765004361468,0.014983898243724482,0.0004637545960433413,0.01692724085455223,0.02953768086401027,0.011372934825473826,0.02219095006311892,0.002748279383531276,0.02901060709589241,0.026538970339036346,0.02419021787825081,0.006390924585025079,0.028052552342978026,0.0010680956501106645,0.06324566574021147,0.017917195787280744,0.02421149734402264,0.033181381442970496,0.02472824492149298,0.0350633963543927,0.04552113187403823,0.054312045941964225,0.009173219947273359,0.02078096670283748,0.002040399655843964,0.004061863850694357,0.11430654579291762,0.03375025222961489,0.05972803036575783,0.015849828665774595,0.01657966859830815,0.008525882054504278,0.009258663121504244,0.004588491876541533,0.04067263498250285,0.005764585997886778,0.007779065085539993,0.01726009970181555,0.003766739380914791,0.004838483690679744,0.0007062924583440838,HIP05838.txt
286,0.05748725240361863,0.056393633536232786,0.016399804448168392,0.004197832210901715,0.011763653131149701,0.00034961254501585776,0.01597700061563963,0.05039781374143612,0.029398542302995257,0.04245858497253038,0.006343852465948716,0.04241252457215499,0.027413766125726498,0.02546337456316992,0.007900566982828611,0.03264522779921458,0.0009304066316426058,0.04645590349256032,0.017067460604424028,0.018534592153808722,0.02688180368641168,0.029776294011740922,0.018293314533901612,0.008903576024982911,0.036163876228857576,0.010953466070420123,0.019685817316723007,0.001918428424058044,0.005480115140573751,0.09707245513668229,0.025029008059107242,0.05391118675559686,0.02069799080779779,0.01282087342554651,0.010758566587809921,0.005860220802471124,0.006250912350334047,0.0446117090575729,0.00800741967405424,0.021938784178376202,0.020251837318739637,0.003008171919895005,0.0014964992935532272,0.0002362678956259048,HIP04578.txt
287,0.038476348533919034,0.010784425659766289,0.01768226739740205,0.0032557160908278956,0.010723725042537463,0.00028323041796104477,0.016676388329245173,0.044660555660656215,0.027877673789948532,0.03214799674796594,0.0030568131166260402,0.030806520716285885,0.04360914059643098,0.0007558573313404214,0.011407289571112481,0.022312735493020697,0.0005558636014065727,0.07787887288286054,0.015423694005656966,0.016476935736468717,0.034543910304046625,0.04722441400053699,0.020360063064155418,0.05385370022148568,0.04305401284672874,0.005941996766949196,0.0035438394476106534,0.0018801044144889194,0.003944322791106422,0.08889918530171358,0.055039376187156125,0.042205457712833724,0.03830709357821317,0.01336940146351054,0.003078767079019738,0.003294727782973493,0.006598386225339218,0.0655206512051196,0.0063322173856544366,0.019660599782021396,0.007898295913747772,0.005166088557652014,0.004803505479904078,0.0006278317665934442,HIP08890.txt
288,0.050614773862826826,0.021395020306665298,0.01438896416268698,0.0040678603569739595,0.008794559726563862,0.0003609475790241714,0.01856633854425047,0.03326995159827587,0.03492646364624305,0.04321048828046974,0.006282765467350256,0.032820636988128635,0.034226564266575166,0.016292802493713,0.004067412686246691,0.038953309413637824,0.0005626962205566772,0.08983688223953461,0.012312349857087958,0.007277517753189555,0.03815079638302484,0.020757481266406898,0.03836743103411361,0.06675405219456045,0.048015853499030946,0.014285969680641865,0.029524049205352426,0.0007601198235400126,0.004086049722109216,0.0621934907239787,0.016344785141679988,0.06819624887401733,0.02237129737353361,0.012803944010515548,0.013617816091669425,0.0018449597599703342,0.0033543623364735474,0.013499426000202873,0.008875748624783507,0.0134408192480131,0.01932210052407509,0.005015231569311147,0.005922574380912466,0.00026708708208270364,HIP14214.txt
289,0.02786404560563938,0.03688955533519885,0.015482882428172884,0.004074526099502429,0.01299055138886968,0.0002739974070441633,0.018685489082627408,0.016650898595593024,0.012707379090959228,0.01278494062658763,0.005195477162154937,0.009594886759092328,0.03653268637671065,0.008548501739608725,0.007538139844380716,0.014989501763290438,0.0009940361761151323,0.09833131184206671,0.007834210879531971,0.03221172667040598,0.031913322987370325,0.040317351793119016,0.015781125412586038,0.06807604102341698,0.05156190655065284,0.005045075269887066,0.02058824451395295,0.0024138135605608845,0.005955236875784985,0.11517330383411122,0.04159188914942504,0.05236166141528965,0.04093686304896478,0.01931662709625357,0.011329672092625195,0.004002477324726864,0.0026058025061115537,0.03297038035458462,0.006526351248383084,0.024739933168004782,0.011235425311216981,0.006878582581298749,0.00785084736847648,0.0006533206396442175,HIP14153.txt
290,0.04378156214826108,0.07160687180757982,0.024854432237847807,0.0018506722047846784,0.013470554822536441,0.0002629446477205575,0.017161551238287758,0.026195858428460235,0.03011693805984904,0.03426120094537685,0.010193856682283974,0.02934419313720468,0.03339319092218479,0.018444516850708678,0.008556199833944985,0.01215577860703064,0.0013854538706270935,0.05754488074826669,0.017482538146172403,0.029309747076671805,0.034485978679644286,0.022200310271005844,0.016833798815512113,0.04173123058613184,0.032399104825361985,0.003823507650259264,0.01011578448767061,0.0020983595646638974,0.006160222335638459,0.0709575161931394,0.05127481190958654,0.05558285800478468,0.028756382735448675,0.016334823192287014,0.010146385409208316,0.009802055735770835,0.004286775308314057,0.06351859381222728,0.0060086898273035115,0.01724136138355449,0.01040142777013675,0.002179043412808209,0.001670457953494364,0.0006175777202474205,HIP13217.txt
291,0.04903012709527521,0.030475879871770684,0.015426869419071332,0.0042282797052170615,0.0043263356259801225,0.00030067942122710646,0.01686481844979019,0.017177673527326777,0.01204313356972449,0.02143517715280343,0.0052628709414007805,0.00854601753980514,0.03892580275537867,0.012865888181085356,0.007583972566773471,0.026453996861545898,0.0006713954469431475,0.11376120597513274,0.010060769104498742,0.015017973935019007,0.024530019018254984,0.0402597743686605,0.026319570691636204,0.05736498533447513,0.04101487962923625,0.007288010201930699,0.03202139489100516,0.0016039580307830583,0.0063624849121464285,0.04709520925912387,0.052515210786860965,0.06529562009756984,0.03078523479321328,0.00813428877445525,0.010374018827106226,0.0045698098587405814,0.0070132310160659255,0.0513447739267416,0.01608750317020123,0.024197474650865487,0.02008515292682831,0.006425535349551582,0.008119021374923752,0.0007339709638544433,HIP19717.txt
292,0.03945347583154359,0.05281895740863518,0.0145352274968245,0.004906523187055862,0.012563661285037359,0.000263587009296117,0.01469335770242688,0.004653648993695238,0.03397229255931959,0.04906243845340225,0.00638651943242547,0.009500880822201751,0.04576371399657975,0.026845505040636906,0.004858511393798008,0.022340753063500276,0.0009549340102243574,0.09318663899267769,0.008663980949327105,0.03041495082958784,0.02516060190162295,0.043878816690007344,0.02542956634252357,0.015565127259349644,0.0400053655263281,0.01343195785898303,0.005496338646623049,0.0016095646299388211,0.0032403714268351685,0.06546086916397836,0.052449732060116036,0.05369377980529554,0.017757573670559322,0.018171439253515727,0.014402297082823787,0.011323952615514069,0.006631600023749164,0.06583676304488667,0.004320575529054005,0.012684634715647732,0.014546314755362446,0.005688801386577842,0.006447418777656975,0.0009269793748548258,HIP13463.txt
293,0.061023084141620165,0.043407025070665205,0.013446939597513282,0.0030533023530555986,0.005457871523321296,0.0004792950396782156,0.018815616872979772,0.05110449156983366,0.025303334627860483,0.045174111648401544,0.009221364092629181,0.046253588878903344,0.012371630616516121,0.020855121035855254,0.008267420544717307,0.0299810050757365,0.0012896947518346816,0.044821757479843995,0.006206216863795639,0.009495262437026275,0.02813561510436199,0.025999815046719756,0.03169771232338437,0.06806268921647109,0.0485686023516215,0.014550984966390691,0.022806757591345362,0.0006688268842383436,0.004037307402782339,0.044456362080955734,0.018930125150006406,0.055919185640183486,0.021660647537555266,0.007967926781758955,0.010917917317868847,0.009316168399502623,0.00311658748482006,0.05786122992846995,0.014712867118890659,0.021147940223565982,0.02863346099676903,0.0021356125673271005,0.002183817601202689,0.000483706062020519,HIP05941.txt
294,0.013863351372106104,0.04020646706695678,0.013541702092223409,0.0038940688642465676,0.008622984946073687,0.0008243614623749186,0.00984798049205631,0.04467336314968068,0.038703869124708544,0.05185462115231451,0.00592926242494465,0.046832230828921614,0.02727214786422572,0.03187094730685031,0.00612585373688203,0.030144578906329857,0.0007421648270078762,0.0842436394789791,0.018343463530485656,0.028246724968075173,0.024851292428204462,0.013511041378918554,0.03534005079867568,0.06212663536261329,0.035773944503843934,0.009938846833657627,0.01661885786474578,0.0019602111325560763,0.0047208960659712584,0.09345830497152435,0.054944121621003254,0.026804071822816466,0.017185066972167283,0.01876673471104057,0.003694767143566776,0.010890243411483178,0.0016680226363576154,0.015460446905142606,0.0028491252263129377,0.009645661079141691,0.023319403693676202,0.005092629524025167,0.005041355928826281,0.0005544843882854808,HIP14004.txt
