,TRBV9,TRBV7-9,TRBV7-8,TRBV7-7,TRBV7-6,TRBV7-5,TRBV7-4,TRBV7-3,TRBV7-2,TRBV6-9,TRBV6-8,TRBV6-7,TRBV6-6,TRBV6-5,TRBV6-4,TRBV6-3,TRBV6-1,TRBV5-8,TRBV5-7,TRBV5-6,TRBV5-5,TRBV5-4,TRBV5-3,TRBV5-1,TRBV4-2,TRBV4-1,TRBV30,TRBV3-2,TRBV29-1,TRBV28,TRBV27,TRBV25-1,TRBV24-1,TRBV23-1,TRBV21-1,TRBV20-1,TRBV2,TRBV19,TRBV18,TRBV15,TRBV14,TRBV13,TRBV12-5,TRBV12-4,TRBV12-2,TRBV12-1,TRBV11-3,TRBV11-2,TRBV11-1,TRBV10-3,TRBV10-2,TRBV10-1,TRBV1,id
336,0.04572982292490053,0.02273354616428363,0.00457635540003074,0.005879584854603076,0.00266753523291296,0.001995225629133913,0.005999596721116972,0.032540006630538,0.003908598743635818,0.00460635996432483,0.004764148784441608,0.009555443193523878,0.03368536613131951,0.046472799443388925,0.007494479215870176,0.011078057195342198,0.03364494119090745,0.003601847277639064,0.003135483487507974,0.014755304957254214,0.0018188083224551191,0.00633059887372848,0.014310231949599926,0.07790388044379826,0.014944741987544818,0.030941866867342217,0.04210635643254374,0.009128317455680508,0.03484451565807,0.007950889987589865,0.012994520103122168,0.019124659625625026,0.05752650274288538,0.0032095147616788143,0.020489436467783107,0.11587332732642137,0.01563630669776813,0.0357090801401535,0.02585395669111899,0.010279754935449716,0.018918500306289207,0.007514656759338506,0.004850562009124708,0.04668877902673455,0.002099472160225708,0.0005909005290548085,0.02081015167189659,0.008140234889014034,0.0021135222761487563,0.0073136920078630445,0.0018504833543103762,0.011164214812469674,0.012143059584495138,HIP11711.txt
337,0.024979827310929403,0.02241191858066599,0.005118531942391441,0.003216242697024144,0.004431067538566782,0.0008153463737423539,0.016149859111983803,0.019251394102953796,0.008531553148040681,0.004775718390379356,0.00041351495242675885,0.0048823388257511246,0.03668758921813988,0.022922750217911927,0.02988692661885597,0.009864594464536676,0.021932674200211746,0.002345014442845528,0.0025707870200401355,0.011871970629938259,0.005337280641963293,0.013788228202006121,0.0090467689118772,0.06313790300380633,0.00828296406106592,0.01598694792984024,0.02371443401953297,0.011367037438445771,0.02140223395472298,0.004678467089180689,0.03178130784609443,0.01801167999548802,0.05986990364411041,0.028516773310652475,0.07119523992927154,0.10702812828559635,0.0241084846270604,0.03286730915908025,0.009056987501373043,0.005270979241389124,0.019805258937306874,0.0026474437827388765,0.010119012536991675,0.03906177090135651,0.009920624024060307,0.004241959174105549,0.01658542935431456,0.01974590631304157,0.0037286120305976616,0.014460324545668918,0.006198248049914138,0.023117045180360136,0.012859686589649838,HIP14022.txt
338,0.030423516379823465,0.02109334112247962,0.0072648571670831524,0.0060378575477087115,0.011031973963029074,0.0014766352262354171,0.01632592522129016,0.016806174835620767,0.017193690135180746,0.003053076955220051,0.0021945983878897584,0.005491735586341006,0.006976998015910072,0.030508286122369468,0.01617105900933662,0.03057319846278401,0.019569625405539234,0.005346134141812397,0.0023107599947443367,0.016775420651216726,0.005233540657111567,0.01225588970829023,0.010753385874432548,0.044744408780228215,0.0018881972913937699,0.019166585995158504,0.02786728622592859,0.04138298588374894,0.017603539671604426,0.03078304424702799,0.04130902976103181,0.010508448174434248,0.0692659814815009,0.02466508707357255,0.073525951585352,0.04362151678026523,0.019837142061574026,0.04147598282723969,0.01286473570000717,0.003810676773421702,0.018234315611797686,0.002895708099349514,0.014353336585357278,0.043627868786417674,0.004424049479184846,0.004417890972645709,0.017038762649660883,0.016327579573055393,0.0015685114463986469,0.02110782055113003,0.0065693311746997385,0.023696895667342104,0.006549648518021651,HIP14089.txt
339,0.027321386287634877,0.03334503299270406,0.007233603184079196,0.003067915061187319,0.0052845583593197866,0.0013122648596591287,0.005964080198334386,0.037540485154603856,0.0256789647602715,0.003236085776750708,0.0019094169389028955,0.003923889754065338,0.011914675991505658,0.01581836883644915,0.03298314280937462,0.036393939827891936,0.004894341419534031,0.0023563528724076487,0.000999133155260527,0.009285283385215089,0.006736256640970454,0.013121220310681891,0.013531392699818104,0.012645374997530436,0.009794110259950015,0.005078850405032408,0.0248943270148476,0.0506517218922081,0.02060960039563477,0.03522775445596096,0.04769592889050313,0.017632824544738517,0.04353774433053472,0.029710626252252292,0.08854706019241623,0.08135190075568505,0.009080569120929015,0.04394857836943376,0.008933380496124282,0.005659286339539139,0.022313166792857712,0.0035167898188756997,0.006117066500963294,0.019525163477247722,0.010324807272106013,0.0031255792683602527,0.02666816022106566,0.02156145599951247,0.006219841450714265,0.011153084053814807,0.0013561456024698318,0.026274474371681,0.0029928351803884317,HIP01797.txt
340,0.012362693230880796,0.03301076486060931,0.008666620608964162,0.002788362959982858,0.007047573671173571,0.003881381314720017,0.016283456291840005,0.023278938967748568,0.00862758082346503,0.004000128323284234,0.0013169044912747468,0.0067092464394618734,0.027870468288553957,0.017633487500772094,0.03675077134600213,0.006768583845365241,0.02021874865713871,0.004781943303859924,0.0032501555882664675,0.014442051630312818,0.006650500665570586,0.022823278353360697,0.010480990662925398,0.0570372795158441,0.00852104199922797,0.018765265794189183,0.0339925516108867,0.01385686834942846,0.02161632534854079,0.039505872329064835,0.04952678464821491,0.010531086457180566,0.014431890152034796,0.03328521597163941,0.07005984212651706,0.05329737016610402,0.023497941948325062,0.04224944441570412,0.014551681679964313,0.012895723881723322,0.026017242588471556,0.00478857701890813,0.017555516384320787,0.011999516878365831,0.01384312058707774,0.005712243959312926,0.02193723329097298,0.024516015732403026,0.0054965302587455045,0.021223034455011208,0.006561877288270358,0.014234632500543831,0.008847640837473315,HIP01870.txt
341,0.03625415468486737,0.024875414710101535,0.006715777345096193,0.006389816986372519,0.006886416951476332,0.002689462045720013,0.006980135257576824,0.03777698449118583,0.028754055025805622,0.002327625664225998,0.0014998410873267147,0.0037860251644004305,0.01139887546976845,0.02324983685102632,0.0370103877795565,0.038821734198904986,0.010098229130916724,0.0035339984011887537,0.002137970372057206,0.013749642462187538,0.005313205382268967,0.010827813642983974,0.011671807454996463,0.0297879569137367,0.012073652668269071,0.011890639575657974,0.014842637969311198,0.05716332444466629,0.01738951424583689,0.033026495332260535,0.0511438678521313,0.00681393464889374,0.038386037803462614,0.02487416794068761,0.07647200541509619,0.0791669451663602,0.009841287897139825,0.03510892900337752,0.013254304012020313,0.005253659860133434,0.007989406866172194,0.004079767917964603,0.015224854993740326,0.020942054833999257,0.006228015644987336,0.004635422975794573,0.02203550075144717,0.01505803896813068,0.006120239488510805,0.011236526087263232,0.0006929534917354759,0.03157879992862208,0.004939846742579642,HIP01264.txt
342,0.03203414960011894,0.04070936346148877,0.009171250460202793,0.006598644553483316,0.010312408712978878,0.0032288809354884197,0.005548998433194729,0.04021611755155871,0.018434515961009028,0.0021328504052060705,0.0015866288353443539,0.006302295267355807,0.015415754281598333,0.017489290127337635,0.015262121819105004,0.025152547609558217,0.009140687490963365,0.005426892351666934,0.0013232309115875827,0.007673637287223243,0.0073618862375743116,0.007983844830178582,0.009877725038174544,0.041060268181418426,0.010037697962243257,0.01239598350883864,0.01196609326139367,0.04455134103216879,0.01655596241323457,0.04076296741591868,0.07558154061931768,0.011091319666722652,0.03887766795975527,0.025223865176274268,0.07756964324528452,0.054557241164828886,0.02062346305312554,0.0305877383256585,0.016540439805253142,0.004128856194963577,0.011692586755673553,0.00457458208646785,0.014975633997403065,0.026224418418799866,0.004849267750504154,0.003375585171576153,0.024910755181049314,0.0275793431583256,0.005215767860902444,0.019499790424257434,0.006750414910224982,0.015214287123908923,0.004641756012109445,HIP13449.txt
343,0.03200805713322522,0.023050532474432475,0.009484124237030454,0.004913668897024007,0.005738112949815752,0.0033813757698135964,0.020146478315712077,0.004148971381794446,0.026876788802138247,0.0032883201441394026,0.003468077618803682,0.003370498605020626,0.010828214861395676,0.019610963046878534,0.0099391068640568,0.04031022525560159,0.007285957156824727,0.0062288277015054095,0.002253241395446987,0.014885203375695126,0.005357627206558028,0.010559935075307933,0.0044686183683838344,0.039376442628430236,7.752096113556537e-05,0.0075569683211624715,0.03189564663912179,0.06150176828603575,0.016516910170542035,0.034161129606770965,0.0813024347603291,0.012723040297814727,0.03619491181235577,0.027942359500190587,0.0771911203070876,0.03738168013570627,0.00844674262793259,0.031317160404267484,0.0153927765357407,0.01731640029450193,0.023695729933467365,0.004728679670910279,0.01284660339731097,0.02738287878768486,0.012272163730587851,0.00464732255746342,0.023482664970483173,0.02654078490056867,0.0042694879721179545,0.02183977254515564,0.006234974033146872,0.022197525226883046,0.0019634723484898923,HIP10814.txt
344,0.038147205487811094,0.04568383082064972,0.009849630602131952,0.0061816565162713145,0.007330855114481199,0.002727366036697568,0.02019425154164303,0.0031488093357049723,0.028956719226233756,0.004139904958324168,0.002084786371402124,0.004843897441350104,0.013661779387786292,0.025326209346561705,0.008440275878045227,0.04072576232890374,0.005108710800691363,0.005240531649193952,0.0020549653159277516,0.012485675066397398,0.005543465004091271,0.01351579615343093,0.006957820746679338,0.018681563666299767,0.00010355950081545885,0.010254385639283013,0.018956462302371475,0.060726843075235994,0.006090279593478386,0.030671138452882954,0.055598201967327385,0.013873393914264906,0.06291296530087342,0.029452732367189035,0.08262694281463692,0.033412562543299655,0.00610287744111361,0.0458540930505935,0.015202471540120449,0.01017328050953574,0.029607364910922026,0.002950132145441994,0.013218885898884387,0.0524620350788575,0.012635511531361103,0.004986650412971609,0.008915525169605929,0.016057061127631354,0.001018536778065025,0.018099057939394706,0.006712202466799473,0.016991535433087054,0.0033018422972458995,HIP00997.txt
345,0.055261719129531386,0.016049702593218015,0.005331678163385006,0.013019651202836534,0.00800136935829627,0.0012901320888275877,0.007822663145073117,0.027457265623571276,0.001389083038653815,0.005152719823753195,0.004610213604777952,0.006795019451308652,0.0338029255157519,0.05527805598869762,0.0013187903177478478,0.008559699399665277,0.0336246600347842,0.0006176209388711614,0.004672062002535625,0.0266077935152823,0.0027736463427581685,0.004685379674939775,0.01758667684060937,0.08366648385810604,0.01265846607266901,0.03282391917081235,0.04495774760632807,0.00567713144554211,0.03970967086253516,0.02313487977695397,0.013832757804245512,0.02630108128475416,0.06304324958120942,0.0026362385625803013,0.0011259713449976476,0.12571887866839443,0.004756924827442843,0.040295381915065945,0.029644106716776683,0.011074018380149039,0.012868855372529455,0.007298960196175426,0.0015221825564769895,0.03956270946696936,0.001511209807402399,0.000994728899891714,0.0062761430335271165,0.005135066969037284,0.0014260656311501482,0.00014297469089087465,0.003451134129089268,0.0005911080224557038,0.01645342555096531,HIP13625.txt
