,TRBJ2-7*01,TRBJ2-1*01,TRBJ1-1*01,TRBJ2-5*01,TRBJ1-6*01,TRBJ2-3*01,TRBJ2-2P*01,TRBJ1-3*01,TRBJ2-6*01,TRBJ1-2*01,TRBJ1-4*01,TRBJ1-5*01,TRBJ2-4*01,TRBJ2-2*01
39,0.09735285561912149,0.14908368079123435,0.1356540288955687,0.08833511102492,0.04600989042955493,0.10894017259769223,0.0,0.03611946087462426,0.022108019005139146,0.10549791525259382,0.043343353049549116,0.07674779404634927,0.018520314166585863,0.07228740424706681
40,0.06995045176333431,0.14981055085980763,0.1289225687360342,0.1031769163509181,0.040804430195278345,0.1199844554551637,0.0,0.035072379286894,0.024385504711940155,0.11318371708928399,0.04158165743709317,0.07179636646264452,0.018750607208782667,0.08258039444282522
41,0.060165207742571815,0.11114535815559118,0.1490568363950191,0.09012452225372951,0.05720626309949452,0.10251510294661571,0.0,0.04894587597090371,0.019048206139810134,0.12446060904943904,0.05615830353840463,0.10078905190482061,0.017815312538527923,0.06256935026507213
42,0.05378498528583057,0.11934130611733768,0.17869889174128106,0.0770145889424582,0.05322146390332477,0.0988666958862939,0.0,0.043453759939891055,0.019660634900757624,0.13856364660947967,0.052908396468599336,0.0859057040886607,0.01114520067622566,0.06743472543985975
43,0.06401804302567661,0.15637288919731668,0.1184941013185288,0.10987739995373583,0.05054360397871848,0.12468193384223919,0.0,0.03250057830210502,0.02145500809622947,0.1042678695350451,0.04262086513994911,0.07645153828359935,0.0176382142030997,0.08107795512375665
44,0.09055038034414026,0.15620550787129317,0.12345930114306634,0.09913354757352642,0.04816336492698206,0.1161778464792743,0.0,0.03530895334174023,0.016800227799698978,0.09486230321767075,0.044014156124150834,0.08367571085709637,0.019281617377862752,0.07236708294349754
45,0.15902255639097745,0.16631578947368422,0.11075187969924812,0.08556390977443609,0.03406015037593985,0.10766917293233083,0.0,0.028721804511278197,0.023984962406015036,0.08887218045112782,0.037819548872180454,0.06654135338345865,0.018947368421052633,0.07172932330827067
46,0.09038549643301264,0.16794292820210746,0.12795340009162903,0.09162903331369854,0.04561816872831992,0.10570063485830225,0.0,0.035277177825773935,0.017736762877151646,0.10635512795340009,0.042214804633811116,0.08109169448262321,0.01668957392499509,0.07140519667517507
47,0.07318666957089959,0.13359471429608655,0.11493501778842663,0.11704058665504974,0.05249401001960357,0.13221520365933348,0.0,0.03608509402454077,0.019530966383503958,0.1081826762506353,0.04741160241051332,0.07681696072024977,0.01771582080882887,0.07079067741232847
48,0.0728406055209261,0.12300385871178392,0.1334520629266845,0.09884238646482636,0.05574354407836153,0.11077471059661621,0.0,0.03959631938260611,0.01674087266251113,0.1157613535173642,0.0520629266844761,0.0939744731374295,0.013297714455327991,0.07390917186108638
49,0.08531109685695959,0.15795381654906993,0.12219371391917896,0.08434894162924952,0.04858883899935856,0.11369467607440667,0.0,0.03752405388069275,0.021488133418858243,0.09060295060936498,0.04217447081462476,0.0928479794740218,0.017479153303399615,0.08579217447081462
50,0.3201634877384196,0.06687102633969119,0.15690281562216168,0.0085149863760218,0.046094459582198,0.01589464123524069,0.0,0.04302906448683015,0.03508174386920981,0.11852861035422343,0.06607629427792916,0.10149863760217984,0.002838328792007266,0.018505903723887374
51,0.2574269431308355,0.10731174972717351,0.15726931005214018,0.03601309567115315,0.03795319510124894,0.04813871710925185,0.0,0.03977203831696374,0.021826118588577664,0.12671274402813143,0.04741117982296593,0.07711895234630775,0.0061840669334303384,0.03686188917182005
52,0.20206362854686155,0.0765262252794497,0.17913442247062195,0.03324734881054744,0.04843794783605618,0.04652718066303621,0.0,0.0470048724562912,0.022164899207031623,0.1584981370020063,0.051972867106143114,0.09324543804337442,0.005541224801757906,0.0356358077768224
53,0.1646713349898351,0.052970408854754916,0.17924102100745426,0.028122882313078836,0.07691438897673368,0.03083352157217077,0.0,0.0577140275581658,0.025864016263835554,0.15382877795346736,0.07612378585949853,0.11904224079512085,0.0036141856787892477,0.0310594081770951
54,0.25880228708997893,0.06470057177249473,0.16942521817634668,0.012639181462533854,0.05236232320192597,0.022569966897381884,0.0,0.05386698766175143,0.022269034005416792,0.1399337947637677,0.0586819139331929,0.12157688835389709,0.003009328919650918,0.02016250376166115
55,0.11822565091610415,0.1103182256509161,0.151976856316297,0.049566055930568946,0.06518804243008679,0.04513018322082932,0.0,0.0553519768563163,0.028351012536162006,0.14310511089681774,0.06518804243008679,0.11629701060752169,0.006557377049180328,0.04474445515911282
56,0.22471029014550842,0.07040167291103946,0.16511283436438093,0.021434172693212513,0.06804914176178443,0.027097673608085737,0.0,0.05855188638145857,0.023786703842467543,0.13914786093926984,0.06508669512938921,0.10682234033283959,0.0025267927158665157,0.02727193517469722
57,0.2360070949940875,0.06957035869136775,0.18525817895151753,0.010248324793062672,0.055183287347260544,0.01507686243594797,0.0,0.05183287347260544,0.02207331493890422,0.1584548679542767,0.06336223886480094,0.10662199448167127,0.0014781237682301932,0.024832479306267245
58,0.1835780174093803,0.08782642588021307,0.13589710276731193,0.0446927374301676,0.06729894764193842,0.052228140834091205,0.0,0.046641548655320254,0.02546446667532805,0.1375860724957776,0.0584643367545797,0.10510588540989996,0.008964531635702221,0.04625178641028972
59,0.17666349307098275,0.11837511900983815,0.13551253570295144,0.05194118269332487,0.045805564371099124,0.07764730773299482,0.0,0.03734264254733947,0.02845657463239183,0.11647096159949223,0.051835396170527875,0.09764096054162699,0.009943933142917593,0.05236432878451285
60,0.24030103879584483,0.06010175959296163,0.20002119991520034,0.007737969048123808,0.054589781640873435,0.01907992368030528,0.0,0.043671825312698746,0.022895908416366333,0.17330930676277295,0.06402374390502438,0.09433962264150944,0.002331990672037312,0.017595929616281536
61,0.26777292576419215,0.061484716157205244,0.19406113537117903,0.005414847161572052,0.04751091703056769,0.013973799126637555,0.0,0.04489082969432314,0.01921397379912664,0.17746724890829693,0.05572052401746725,0.09240174672489083,0.00034934497816593884,0.019737991266375546
62,0.18404059040590406,0.08971402214022141,0.1763530135301353,0.025138376383763837,0.07779827798277983,0.03328720787207872,0.0,0.044587945879458794,0.024984624846248464,0.12661439114391143,0.07041820418204182,0.10939421894218943,0.0035362853628536283,0.03413284132841329
63,0.23625767837454717,0.04977161757757127,0.18538352496456134,0.00693022523232005,0.06237202709088045,0.013545440226807372,0.0,0.05654433769097496,0.022208221767207433,0.16223027248385571,0.06882973696645141,0.11560875728461174,0.0018900614269963774,0.018428098913214678
64,0.11188684923262113,0.12633162804694553,0.1425820042130605,0.08967800180559735,0.04808907613602167,0.10701173638278663,0.0,0.03665362624134818,0.016069816430935902,0.1193499849533554,0.044778814324405655,0.07366837195305447,0.0124586217273548,0.0714414685525128
65,0.22767929744673931,0.09725158562367865,0.15482192226378272,0.01544966661245731,0.057895592779313707,0.02911042445926167,0.0,0.04439746300211417,0.029923564807285738,0.13010245568385104,0.06862904537323142,0.11237599609692633,0.001463652626443324,0.03089933322491462
66,0.2593120293099939,0.07856706696519439,0.15489517606350497,0.012416039079991859,0.0726643598615917,0.02381437003867291,0.0,0.0508854060655404,0.024424994911459393,0.1304701811520456,0.06513331976389172,0.09831060451862406,0.0020354162426216163,0.027071036026867494
67,0.1930175990842753,0.12376591787094005,0.21848619258835314,0.010301902990413506,0.08770925740449277,0.015882100443554155,0.0,0.031478036915152385,0.020031478036915153,0.11417942481041637,0.05036485906424381,0.1041636857919588,0.0018600658177135498,0.02875947918157104
68,0.2784583971413987,0.07503828483920368,0.15007656967840735,0.015058703420112302,0.048749361919346604,0.03037263910158244,0.0,0.042879019908116385,0.0222052067381317,0.13705972434915772,0.06278713629402756,0.10949464012251149,0.002807554874936192,0.025012761613067893
69,0.17070294402560754,0.09468053742155583,0.1669965884681801,0.05344733184517542,0.045613443962431034,0.05951227730278398,0.0,0.04477109042665207,0.02089036768731837,0.1441688076485701,0.049488270227014276,0.09501747883586742,0.0088025944488902,0.045908267699953674
70,0.2512379989893886,0.1212733703890854,0.12430520464881253,0.05022738756947954,0.03577564426478019,0.06882263769580596,0.0,0.03425972713491662,0.023547246083880747,0.10419403739262253,0.04759979787771602,0.07498736735725113,0.010510358767054067,0.05325922182920667
