TRAJ43*01,TRAJ8*01,TRAJ26*01,TRAJ25*01,TRAJ27*01,TRAJ19*01,TRAJ29*01,TRAJ28*01,TRAJ38*01,TRAJ18*01,TRAJ1*01,TRAJ46*01,TRAJ34*01,TRAJ22*01,TRAJ7*01,TRAJ52*01,TRAJ53*01,TRAJ24*01,TRAJ20*01,TRAJ42*01,TRAJ54*01,TRAJ16*01,TRAJ4*01,TRAJ56*01,TRAJ17*01,TRAJ49*01,TRAJ60*01,TRAJ12*01,TRAJ2*01,TRAJ39*01,TRAJ55*01,TRAJ45*01,TRAJ59*01,TRAJ33*01,TRAJ10*01,TRAJ50*01,TRAJ47*01,TRAJ51*01,TRAJ30*01,TRAJ44*01,TRAJ32*01,TRAJ37*01,TRAJ11*01,TRAJ3*01,TRAJ35*01,TRAJ23*01,TRAJ31*01,TRAJ5*01,TRAJ58*01,TRAJ48*01,TRAJ36*01,TRAJ14*01,TRAJ40*01,TRAJ15*01,TRAJ41*01,TRAJ13*01,TRAJ57*01,TRAJ6*01,TRAJ21*01,TRAJ9*01,TRAJ61*01
0.033914782512082665,0.0050552747069607246,0.0007499583356480196,0.000388867285150825,0.015110271651574912,0.0,0.024581967668462865,0.024804177545691905,0.010638297872340425,0.009110604966390757,0.0,0.0023609799455585802,0.02127659574468085,0.020471084939725572,0.010471640464418643,0.034970279428920614,0.031970446086328534,0.011971557135714683,0.022332092661518803,0.040386645186378536,0.028665074162546524,0.014693628131770458,0.018665629687239598,0.013721459918893395,0.020637742347647352,0.03902560968835065,0.00027776234653630353,0.009805010832731515,0.0014443642019887784,0.03319260041108827,0.0,0.035081384367535134,0.0036386867396255764,0.02277651241597689,0.016832398200099994,0.010388311760457753,0.0195822454308094,0.0,2.7776234653630355e-05,0.018915615799122272,0.023276484639742235,0.0329426142992056,0.012082662074329203,0.01172157102383201,0.013665907449586134,0.022276540192211543,0.02349869451697128,0.011527137381256597,0.023943114271429367,0.02963724237542359,0.016054663629798346,2.7776234653630355e-05,0.031331592689295036,0.01811010499416699,0.016971279373368148,0.017054608077329038,0.021693239264485305,0.016776845730792734,0.0,0.015249152824843064,0.014221432142658742
0.016807005725833615,0.00868979454361738,0.0008083529808016167,0.0003368137420006736,0.015998652745031997,0.0,0.02846076119905692,0.023206466823846413,0.009296059279218592,0.009700235769619401,0.0,0.002997642303805995,0.02438531492084877,0.024890535533849782,0.011249578982822498,0.03256988885146514,0.0323004378578646,0.014247221286628494,0.02185921185584372,0.03614011451667228,0.02606938363085214,0.014415628157628832,0.02273492758504547,0.013977770293027955,0.02876389356685753,0.038497810710677,0.00013472549680026944,0.01084540249242169,0.0028629168070057258,0.027012462108454025,0.0,0.03795890872347592,0.0025597844392051196,0.023812731559447624,0.019602559784439207,0.009902324014819804,0.016268103738632536,0.0,0.0,0.024048501178848096,0.02297069720444594,0.028831256315257663,0.013304142809026608,0.015291343886830582,0.011283260357022566,0.023947457056247894,0.025968339508251937,0.014146177164028292,0.018996295048837993,0.027686089592455373,0.015998652745031997,0.0001684068710003368,0.027854496463455707,0.016908049848433818,0.01367463792522735,0.01943415291343887,0.02246547659144493,0.01990569215223981,0.0,0.0192994274166386,0.008454024924216909
0.023338543631757667,0.005713361720476473,0.0006467956664690346,0.00018864873605346845,0.015253597800894733,0.0,0.030830593435023985,0.023500242548374926,0.0076806985393197864,0.009755834635907939,0.0,0.002506333207567509,0.02174850428502129,0.022449199590362744,0.010699078316175281,0.03282488007330351,0.030668894518406726,0.016412440036651755,0.021209507896297095,0.040667277529240556,0.02770441438042365,0.01560394545356546,0.02196410284051097,0.015172748342586105,0.019673368188433137,0.038187894141109256,0.000242548374925888,0.011049425968846009,0.002182935374332992,0.029671751199266964,0.0,0.03516951436425376,0.0034495768878348514,0.02293429634021452,0.017571282272408773,0.00967498517759931,0.01705923570312079,0.0,0.0,0.02077831078531774,0.022718697784724844,0.032124184767962055,0.012962863148816903,0.015388346898075783,0.013582708995849728,0.027165417991699456,0.02331159381232146,0.013879157009648035,0.021128658437988466,0.030614994879534306,0.01581954400905514,2.6949819436209777e-05,0.030534145421225678,0.017652131730717405,0.016816687328194902,0.018730124508165795,0.009405486983237211,0.021344256993478142,0.0,0.020427963132647012,0.012181318385166819
0.025045684187896378,0.006807839764950374,0.0008957683901250493,0.0004657995628650256,0.014798093804865815,3.583073560500197e-05,0.026765559496936472,0.026478913612096457,0.011035866566340606,0.00892185316564549,0.0,0.002508151492350138,0.026837220968146475,0.022250886810706225,0.009208499050485507,0.03697731914436203,0.037765595327672076,0.01107169730194561,0.022501701959941237,0.04249525242753234,0.0290587265756566,0.014977247482890824,0.016267153964670895,0.015299724103335842,0.01949192016912107,0.03980794725715719,0.0005732917696800315,0.00928016052169551,0.0015407216310150847,0.028628757748396575,0.0,0.03912716328066215,0.004156365330180228,0.02963201834533663,0.015693862194990863,0.011322512451180622,0.018954459135046044,0.0,3.583073560500197e-05,0.018990289870651045,0.022465871224336235,0.026837220968146475,0.01236160378372568,0.009925113762585546,0.01236160378372568,0.023039162994016267,0.022967501522806265,0.01074922068150059,0.025941452578021426,0.029524526138521624,0.0163746461714859,3.583073560500197e-05,0.02981117202336164,0.015944677344225878,0.01673295352753592,0.018094521480525996,0.013042387760220717,0.01676878426314092,0.0,0.01576552366620087,0.015550539252570855
0.025530073561228904,0.005192557334487235,0.0017308524448290783,0.0008654262224145391,0.015577672003461706,0.0,0.026828212894850715,0.023366508005192556,0.0073561228905235825,0.0073561228905235825,0.0,0.0017308524448290783,0.01947209000432713,0.02250108178277802,0.013414106447425357,0.02942449156209433,0.03115534400692341,0.013846819558632626,0.021635655560363478,0.0398096062310688,0.028126352228472522,0.015577672003461706,0.017741237559498052,0.011683254002596278,0.01947209000432713,0.039376893119861534,0.0,0.015144958892254435,0.0017308524448290783,0.03028991778450887,0.0,0.048031155344006926,0.0038944180008654264,0.025530073561228904,0.016875811337083515,0.012981393336218087,0.014279532669839896,0.0,0.0,0.02293379489398529,0.027693639117265252,0.048031155344006926,0.013846819558632626,0.010817827780181739,0.01038511466897447,0.028559065339679793,0.024664647338814367,0.012115967113803548,0.016010385114668974,0.03158805711813068,0.019039376893119863,0.0,0.02077022933794894,0.023366508005192556,0.014712245781047165,0.025962786672436174,0.0008654262224145391,0.015144958892254435,0.0,0.02077022933794894,0.005192557334487235
0.029021221618776467,0.006053066009522215,0.0007177548627891954,0.0005981290523243295,0.016149484412756897,2.392516209297318e-05,0.028255616431801325,0.023829461444601286,0.006005215685336268,0.009546139675096299,0.0,0.0028470942890638086,0.020958441993444505,0.023279182716462905,0.010431370672536307,0.03351915209225542,0.03272962174318731,0.014546498552527693,0.023590209823671555,0.041199129124099815,0.027178984137617532,0.014929301146015265,0.01911620451228557,0.013637342392994713,0.020743115534607746,0.03918941550829007,0.00021532645883675863,0.010359595186257387,0.0027274684785989424,0.029451874536449985,0.0,0.03287317271574515,0.0023207407230183986,0.022920305285068308,0.017178266382754742,0.010216044213699548,0.015216403091130943,0.0,2.392516209297318e-05,0.018159198028566644,0.022298251070651004,0.03732325286503816,0.012249682991602269,0.012584635260903893,0.014690049525085533,0.025528147953202383,0.022609278177859654,0.012321458477881188,0.02009713615809747,0.028925520970404576,0.01882910256716989,2.392516209297318e-05,0.03177261525946838,0.018159198028566644,0.017513218652056368,0.018015647056008804,0.020719190372514774,0.018302749001124483,0.0,0.01887695289135584,0.00940258870253846
0.02755535921365067,0.004914683306643105,0.0005522116074879894,0.00044176928599039153,0.016400684742393284,0.0,0.02642332541830029,0.028880667071621846,0.00935998674692142,0.009553260809542217,0.0,0.003865481252415926,0.021287757468661992,0.022254127781765973,0.008752553978684631,0.036142249710088906,0.03749516814843448,0.012783698713346954,0.02230934894251477,0.04119498591860401,0.028797835330498647,0.01452316527693412,0.015241040366668507,0.015130598045170909,0.01982439670881882,0.04072560605223922,0.00033132696449279363,0.00988458777403501,0.0017670771439615661,0.028356066044508254,2.761058037439947e-05,0.03970401457838644,0.004196808216908719,0.023165276934121154,0.016014136617151693,0.011513612016124579,0.018140151305980453,0.0,0.0,0.022281738362140372,0.02344138273786515,0.031890220332431385,0.010768126346015794,0.007510077861836655,0.012231487105858965,0.024131647247225135,0.024794301176210724,0.009801756032911812,0.023910762604229942,0.028825445910873045,0.015406703848914904,0.00011044232149759788,0.030923850019327407,0.015544756750786901,0.015213429786294108,0.016925285769506877,0.022530233585509967,0.016511127063890883,0.0,0.01510298746479651,0.014633607598431719
0.03561700692624971,0.0026200420244364316,0.0002594101014293497,0.0003631741420010895,0.016213131339334354,2.5941010142934965e-05,0.02830164206594205,0.02534436690964746,0.006978131728449506,0.0084567693065968,0.0,0.0032685672780098057,0.01865158629277024,0.021401333367921348,0.008378946276167995,0.03782199278839918,0.03911904329554593,0.012633271939609328,0.019818931749202313,0.045682118861708476,0.03437183843938883,0.013904381436613142,0.01190692365560715,0.01948169861734416,0.01911852447534307,0.044203481283561184,0.00041505616228695944,0.008768061428312018,0.0024643959635788216,0.030999507120807283,0.0,0.041246206127266594,0.004747204856157099,0.024540195595216478,0.013567148304754988,0.010791460219460945,0.01582401618719033,0.0,2.5941010142934965e-05,0.021556979428778957,0.021660743469350697,0.033982723287244804,0.010350463047031052,0.006614957586448416,0.012399802848322913,0.02109004124620613,0.023320968118498535,0.006978131728449506,0.02674518145736595,0.03081792004980674,0.01597966224804794,7.782303042880489e-05,0.03193338348595294,0.01437131961918597,0.017432358816052297,0.015019844872759345,0.020208046901346338,0.011414044462891385,0.0,0.013956263456899012,0.01675789255233599
0.03355351610451862,0.005670193488045829,0.00029227801484772313,0.00017536680890863388,0.01502308996317297,0.0,0.025018998070965102,0.025077453673934647,0.007423861577132168,0.011457298182030748,0.0,0.0030981469573858654,0.01853042614134565,0.02133629508388379,0.012918688256269363,0.03144911439761501,0.03127374758870638,0.011691120593908927,0.02308996317297013,0.03793768632723447,0.025135909276904192,0.015841468404746595,0.02057637224527971,0.013561699888934355,0.021862395510609693,0.038814520371777635,5.845560296954463e-05,0.010989653358274391,0.0018705792950254282,0.03150757000058456,0.0,0.03349506050154907,0.002338224118781785,0.023499152393756943,0.022505407143274682,0.009762085695913953,0.013912433506751622,0.0,5.845560296954463e-05,0.021920851113579238,0.023382241187817853,0.03729467469456947,0.014438533933477524,0.013094055065177997,0.011691120593908927,0.027474133395685975,0.024668264453147834,0.013444788682995265,0.014789267551294791,0.029169345881802772,0.017712047699772023,5.845560296954463e-05,0.03004617992634594,0.01917343777401064,0.015315367978020694,0.022271584731396503,0.01589992400771614,0.019231893376980183,0.0,0.01993336061261472,0.008183784415736249
0.025589814005742104,0.004868306079141181,0.0006865559855199101,0.00031207090250905004,0.01635251529147422,0.0,0.02999001373111971,0.02387342404194233,0.005960554237922856,0.008862813631257021,0.0,0.0029958806640868803,0.019598052677568343,0.021189614280364498,0.010454375234053176,0.034078142553988264,0.03105105479965048,0.013668705529896392,0.022718761702658845,0.04035076769442017,0.02811758831606541,0.0161964798402197,0.019285981775059295,0.014729746598427162,0.020971164648608164,0.03966421170890026,0.0004368992635126701,0.010547996504805892,0.0024341530395705904,0.02874173012108351,0.0,0.036012982149544376,0.003776057920359506,0.02443515166645862,0.017195106728248657,0.008862813631257021,0.017319935089252277,0.0,0.00012482836100362001,0.0224378978904007,0.024279116215204094,0.0299275995506179,0.011765073024591188,0.012763699912620148,0.012077143927100237,0.02705654724753464,0.02599550617900387,0.012170765197852953,0.02274996879290975,0.02949070028710523,0.015385095493696167,0.00012482836100362001,0.029771564099363376,0.016414929471976033,0.015416302583947073,0.01888028960179753,0.02274996879290975,0.0199413306703283,0.0,0.016539757832979653,0.012607664461365622
