TRAV35*01,TRAV8-6*01,TRAV9-2*01,TRAV1-1*01,TRAV22*01,TRAV36DV7*01,TRAV13-1*01,TRAV6*01,TRAV8-4*01,TRAV21*01,TRAV34*01,TRAV38-1*01,TRAV8-3*01,TRAV14DV4*01,TRAV27*01,TRAV13-2*01,TRAV40*01,TRAV1-2*01,TRAV23DV6*01,TRAV7*01,TRAV41*01,TRAV20*01,TRAV3*01,TRAV10*01,TRAV8-5*01,TRAV12-3*01,TRAV8-2*01,TRAV38-2DV8*01,TRAV8-1*01,TRAV5*01,TRAV4*01,TRAV39*01,TRAV29DV5*01,TRAV30*01,TRAV16*01,TRAV28*01,TRAV24*01,TRAV33*01,TRAV12-2*01,TRAV25*01,TRAV26-2*01,TRAV2*01,TRAV17*01,TRAV19*01,TRAV18*01,TRAV12-1*01,TRAV9-1*01,TRAV26-1*01
0.02649717280944323,0.02624953568038301,0.04321267902100788,0.00932766519460151,0.018366420405299434,0.008130752404143795,0.05047670147344092,0.021626975937925626,0.030087911180816378,0.03561847372982789,0.004746378306987494,0.024309711502744646,0.031037186842213876,0.031243551116430724,0.026084444261009535,0.027735358454744313,0.011143670807709768,0.026909901357876926,0.025960625696479424,0.0004952742581204342,0.02051260885715465,0.02121424738949193,0.019191877502166825,0.023773164389780842,0.002641462709975649,0.022823888728383344,0.01192785504973379,0.02364934582525073,0.01716950761484172,0.021544430228238886,0.02055388171199802,0.020017334599034216,0.006479838210409014,0.007594205291179991,0.02208097734120269,4.127285484336951e-05,0.01035948656568575,0.0,0.03252300961657518,0.01952206034091378,0.027074992777250402,0.024887531470551817,0.04391431755334516,0.027611539890214205,4.127285484336951e-05,0.0347930166329605,0.0007016385323372818,0.03809484502043006
0.0345190380761523,0.02845691382765531,0.03882765531062124,0.011172344689378758,0.018537074148296594,0.0017535070140280561,0.04519038076152305,0.020841683366733466,0.029208416833667334,0.04408817635270541,0.00501002004008016,0.025050100200400802,0.027955911823647296,0.01097194388777555,0.03647294589178357,0.02309619238476954,0.022545090180360723,0.02625250501002004,0.033667334669338675,0.0001002004008016032,0.04008016032064128,0.023296593186372744,0.007615230460921844,0.0217935871743487,0.0008517034068136273,0.02755511022044088,0.010370741482965932,0.026503006012024048,0.00781563126252505,0.008066132264529059,0.01658316633266533,0.049148296593186376,0.0009519038076152305,0.0048597194388777555,0.019539078156312624,0.0,0.012474949899799598,0.0,0.03416833667334669,0.0218937875751503,0.03617234468937876,0.022795591182364728,0.03406813627254509,0.009919839679358717,0.0,0.0373246492985972,0.0003006012024048096,0.04213426853707415
0.03013955984970478,0.024127750939345143,0.05042941492216855,0.012426194310252282,0.012345679012345678,0.0012882447665056361,0.05558239398819109,0.021604938271604937,0.03518518518518519,0.041438539989264625,0.005340848094471283,0.012962962962962963,0.03416532474503489,0.01873322597960279,0.02957595276435856,0.02517444981213097,0.01288244766505636,0.023376274825550186,0.02498658078368223,0.00032206119162640903,0.026382179280730004,0.02050456253354804,0.02227589908749329,0.02324208266237252,0.0010466988727858293,0.030112721417069242,0.011272141706924315,0.022517444981213098,0.014600107353730542,0.016022544283413848,0.01865271068169619,0.02122920021470746,0.0006709608158883522,0.007541599570585078,0.02627482555018787,0.0,0.01247987117552335,0.0,0.033225979602791195,0.02058507783145464,0.026596886741814277,0.02522812667740204,0.0428341384863124,0.02549651100375738,2.6838432635534083e-05,0.04210950080515298,0.0005099302200751476,0.03647342995169082
0.027611044417767107,0.029811924769907964,0.053821528611444576,0.0210484193677471,0.011604641856742696,0.003601440576230492,0.05966386554621849,0.025450180072028813,0.034893957583033215,0.03525410164065626,0.004441776710684273,0.006322529011604642,0.03605442176870748,0.01904761904761905,0.027531012404961985,0.028811524609843937,0.007162865146058423,0.02777110844337735,0.023689475790316127,0.00020008003201280514,0.020648259303721488,0.02144857943177271,0.026690676270508203,0.020888355342136854,0.0027611044417767106,0.025250100040016005,0.011884753901560624,0.013365346138455383,0.016286514605842337,0.018967587034813927,0.024049619847939175,0.014205682272909163,0.001640656262505002,0.0058823529411764705,0.02188875550220088,0.0,0.011644657863145258,0.0,0.033573429371748696,0.026210484193677473,0.024409763905562223,0.02697078831532613,0.039255702280912366,0.02537014805922369,4.001600640256102e-05,0.03945578231292517,0.0007202881152460984,0.04269707883153261
0.0320935396572063,0.02296856567899521,0.03951842342654916,0.006939143709666227,0.019325515231420443,0.013496634515300811,0.03958781486364583,0.01620290056207064,0.02720144334189161,0.04028172923461245,0.005239053500798002,0.03292623690236625,0.024564568732218444,0.027999444868503226,0.02626465894108667,0.018423426549163832,0.016827423495940602,0.020643952536257025,0.031017972382208034,0.00024287002983831794,0.03192006106446465,0.022760391367705225,0.016272291999167302,0.022448129900770244,0.002255221705641524,0.02168482409270696,0.002879744639511484,0.034938588578169456,0.014433418916105752,0.012802720144334189,0.013843591700784124,0.027652487683019915,0.04520852126847547,0.00856984248143779,0.020643952536257025,0.00024287002983831794,0.01190063146207758,0.0,0.025813614599958366,0.01981125529109708,0.0284157934910832,0.015994726250780654,0.03594476441607106,0.031226146693498023,0.0,0.03115675525640136,0.00034695718548331133,0.03906737908542086
0.029156780434385837,0.03235079394050009,0.02701222850885198,0.017202044168643914,0.012091622558861106,0.01350611425442599,0.0770213542617266,0.02514144916955649,0.04476181784997262,0.04051834276327797,0.005657966782259536,0.0022358094542799783,0.044077386384376714,0.02714911480197116,0.02824420514692462,0.027742288738820953,0.0077112611790472714,0.02892863661252053,0.040700857820770216,0.0,0.011224676035772952,0.019711626209162256,0.005977368132870962,0.023635699945245482,0.0015970067530571273,0.02532396422704873,0.010266471983938675,0.012137251323234167,0.015696294944332907,0.028016061325059318,0.020715459025369594,0.014601204599379448,0.020167913852892863,0.003650301149844862,0.012639167731337836,9.125752874612155e-05,0.012639167731337836,0.0,0.04102025917138164,0.029111151670012776,0.023955101295856908,0.020761087789742654,0.019027194743566345,0.00469976273042526,4.5628764373060775e-05,0.04083774411388939,9.125752874612155e-05,0.05114984486220113
0.02350030921459493,0.02451228425254399,0.04345870579636813,0.011918817113622308,0.01782200483499185,0.015179625569235959,0.055265081239107214,0.018496654860291225,0.029347276100522852,0.03896103896103896,0.004385225164445943,0.020914150784280654,0.03170855118907067,0.036487322201607914,0.024287400910777534,0.030415471973913533,0.007870916961826053,0.029403496935964467,0.02676111767020858,0.00011244167088322933,0.018159329847641535,0.024006296733569462,0.004666329341654017,0.018890200708382526,0.0013493000505987519,0.026704896834766966,0.009951087873165796,0.025243155113284982,0.015179625569235959,0.01844043402484961,0.019227525721032215,0.01506718389835273,0.03266430539157812,0.002979704278405577,0.019058863214707372,0.0,0.012481025468038455,0.0,0.0318209928599539,0.01810310901219992,0.025018271771518524,0.020520604936189353,0.0406476640242874,0.011300387923764548,5.6220835441614665e-05,0.04806881430258054,0.0005622083544161466,0.04902456850508798
0.033053759683149865,0.024550061156735976,0.0401595899586464,0.00943561069369212,0.01724037509464733,0.019803133554662473,0.04639175257731959,0.017939309220106003,0.029646455821538818,0.037218242180674474,0.004863416622983284,0.014502883103267517,0.03427689440270255,0.029209621993127148,0.03162676917700507,0.030258023181315163,0.011503290814840701,0.022540625546042286,0.03165589143223251,0.00011648902090977925,0.02565670685537888,0.02117187955035238,0.006115673597763411,0.01633758518259654,0.0041353602422971635,0.022365892014677615,0.01016366707437824,0.029559089055856486,0.014590249868949851,0.014299027316675404,0.015696895567592753,0.019715766788980137,0.04039256800046596,0.005242005940940066,0.017706331178286447,0.00032034480750189296,0.013483604170306949,0.0,0.03049100122313472,0.022220280738540394,0.027374919913798125,0.015376550760090861,0.04001397868250917,0.014473760848040073,2.9122255227444814e-05,0.04173219174092842,0.0002912225522744481,0.04505212883685713
0.025617773747449557,0.024370890954432102,0.053672636590342326,0.013772387213783722,0.015189299478576286,0.013885740194967128,0.050952165041940604,0.02233053729313081,0.03287236454318749,0.036613012922239854,0.0053275901156200406,0.01082520970301519,0.03672636590342326,0.03734980729993199,0.02391747902969848,0.028848333711176604,0.007141237814554523,0.026581274087508502,0.02850827476762639,0.00034005894355021535,0.01586941736567672,0.019270006801178872,0.007651326229879846,0.0198934481976876,0.0015869417365676718,0.025277714803899343,0.012865563364316481,0.022727272727272728,0.01637950578100204,0.023067331670822942,0.01807980049875312,0.015132622987984585,0.03905010201768307,0.004817501700294718,0.01632282929041034,0.00022670596236681024,0.011618680571299025,0.0,0.03423260031738835,0.022670596236681023,0.023067331670822942,0.02040353661301292,0.046361369304012696,0.012185445477216051,0.0,0.04188392654726819,0.0004534119247336205,0.03406257084561324
0.024510521947170547,0.028856012889995605,0.055124261510668425,0.00566378594795176,0.019237341926663737,0.01557541135686734,0.051657633904594505,0.01660075191641033,0.026365900102534055,0.033836238464918705,0.006591475025633514,0.016210145988965384,0.03188320882769396,0.022801621014598896,0.02758654362579952,0.031053171231873445,0.007909770030760217,0.01660075191641033,0.03261559494165324,9.765148186123725e-05,0.02407109027879498,0.018651433035496313,0.006835603730286607,0.01669840339827157,0.002441287046530931,0.02309457546018261,0.01137639763683414,0.034812753283531075,0.0066403007665641325,0.017967872662467653,0.015868365802451052,0.017430789512230847,0.04233191738684634,0.006298520580049803,0.01850495581270446,0.00014647722279185587,0.012255260973585274,0.0,0.03256676920072262,0.02626824862067282,0.023338704164835702,0.014061813388018164,0.045945022215712124,0.02197158341877838,0.0,0.039792978858454175,0.00024412870465309312,0.04960695278550852
0.02102964370930562,0.03486067861042585,0.050268936789744006,0.013790593278602338,0.013790593278602338,0.011808953775225462,0.04958142920693978,0.020139928013911918,0.03858130788207223,0.03639746026610587,0.005136086059772718,0.009544222914223318,0.03502244510049743,0.03126137420633316,0.028026044404901525,0.027662069802240466,0.006753750960488534,0.023617907550450925,0.03186799854410159,0.0002830913576252679,0.012132486755368625,0.01775387228535609,0.01217292837788652,0.01714724794758766,0.0019816395033768757,0.03037165851093946,0.008856715331419096,0.017875197152909774,0.020706110729162452,0.018400938245642415,0.018724471225785577,0.012698669470619161,0.03716585109394589,0.004974319569701137,0.018603146358231893,0.0002830913576252679,0.01217292837788652,0.0,0.03947102357746593,0.023375257815343553,0.018764912848303474,0.020584785861608768,0.041007805233145955,0.025842196788935172,0.00012132486755368626,0.03724673433898168,0.0003235329801431633,0.04181663768350386
0.02942057194190747,0.02376852822278784,0.037355891600539,0.009058242251834107,0.015421470279982034,0.01643210061386435,0.0529645156460548,0.018715376553376253,0.03256475520287468,0.04016319808354544,0.005202874681838598,0.016207516095223837,0.03832909118131457,0.03918999850276988,0.0336502470429705,0.028933972151519688,0.010368318610570445,0.020324898936966613,0.03031891001646953,0.00022458451864051506,0.021709836801916453,0.02227129809851774,0.004304536607276538,0.019913160652792333,0.002882167989219943,0.030056894744722264,0.009544842042221889,0.02878424913909268,0.01598293157658332,0.01822877676298847,0.019651145381045065,0.019913160652792333,0.03634526126665669,0.004341967360383291,0.016170085342117082,0.0,0.012202425512801318,0.0,0.03346309327743674,0.02197185207366372,0.026164096421620004,0.014672855217846984,0.03563407695762839,0.013063332834256626,0.0,0.03802964515646055,0.0003368767779607726,0.03574636921694865
0.0472075085958554,0.029411764705882353,0.02124957407923675,0.006473995601400118,0.019391010748691262,0.018446241055663972,0.0327107146176006,0.016541213641854846,0.02629867112721866,0.06012452374314655,0.007744013877272868,0.03116191184214602,0.028017842207973237,0.0230616733265186,0.03484806244772791,0.021900071244927672,0.021017253662918563,0.014868506644363906,0.030557878759718736,0.00015488027754545735,0.03226156181271877,0.023665706408945886,0.0014558746089272992,0.017532447418145775,0.0011925781371000218,0.027243440820245948,0.008952080042127435,0.042344267880928044,0.008719759625809249,0.01158504476040021,0.014961434810891181,0.03351609206083697,0.03442988569835517,0.004057863271690983,0.018430753027909426,7.744013877272868e-05,0.014914970727627545,0.0,0.023789610630982252,0.025508781711736827,0.04455905584982808,0.009741969457609268,0.028203698541027784,0.005544713936127373,0.0,0.03548307158566428,0.0002168323885636403,0.04042375243936437
0.028526970954356846,0.032728215767634856,0.0524896265560166,0.009595435684647304,0.016026970954356845,0.014470954356846474,0.05674273858921162,0.019346473029045644,0.039107883817427386,0.041649377593360994,0.0031120331950207467,0.0008817427385892116,0.03428423236514523,0.024273858921161826,0.02629668049792531,0.03003112033195021,0.008402489626556016,0.02245850622406639,0.035529045643153526,0.00015560165975103733,0.019087136929460582,0.01815352697095436,0.008091286307053943,0.016804979253112032,0.00031120331950207467,0.02863070539419087,0.011410788381742738,0.027178423236514523,0.013278008298755186,0.01779045643153527,0.015767634854771784,0.01924273858921162,0.04253112033195021,0.006587136929460581,0.015767634854771784,5.186721991701245e-05,0.013174273858921162,0.0,0.029097510373443984,0.029356846473029045,0.019657676348547717,0.01524896265560166,0.041649377593360994,0.013589211618257262,0.0001037344398340249,0.03112033195020747,0.00015560165975103733,0.050051867219917015
0.03664766854679148,0.03561409207689809,0.019283583852582463,0.010040457136107257,0.016064731417771608,0.01954936065912648,0.06567640197265452,0.022827274606502673,0.04045713610725571,0.042878658122434514,0.006112866550512359,0.0,0.03717922215987952,0.024421935445766766,0.031952278297847206,0.033133508549153944,0.011546525706523343,0.020376221835041196,0.024274281664353425,0.0001771845376960104,0.017807046038449046,0.025957534772465523,0.0013879455452854147,0.01736408469420902,0.0020376221835041197,0.026695803679532233,0.01181230251306736,0.03218852434810855,0.014322416797094173,0.024628650739745444,0.013790863184006142,0.024215220151788088,0.02105542922954257,0.003100729409680182,0.013761332427723474,8.85922688480052e-05,0.013849924696571479,0.0,0.037563121991554205,0.032926793255175266,0.03263148569234858,0.01547411629211824,0.022266190237131972,0.0019490299146561144,2.9530756282668398e-05,0.03750406047898887,0.0002067152939786788,0.05717154416324602
0.030142696809363476,0.029060445727112395,0.04902196568863235,0.008938592271925606,0.017716851050184383,0.015792849126182458,0.04950296616963284,0.01639409972743306,0.029300945967612634,0.041646624979958316,0.006052589385922719,0.022647105980439314,0.03262786596119929,0.02986211319544653,0.027417027417027416,0.023168189834856502,0.006974506974506974,0.02068302068302068,0.0314654481321148,4.008337341670675e-05,0.013548180214846882,0.02284752284752285,0.006373256373256374,0.01619368286034953,0.0005611672278338945,0.03058361391694725,0.007896424563091229,0.02950136283469617,0.011944845278178611,0.01655443322109989,0.01811768478435145,0.013347763347763348,0.03763828763828764,0.005571588904922238,0.018438351771685103,0.00020041686708353374,0.014029180695847363,0.0,0.0361952861952862,0.02861952861952862,0.026334776334776336,0.01479076479076479,0.04649671316337983,0.010622093955427288,4.008337341670675e-05,0.03531345198011865,0.000160333493666827,0.049623216289882956
0.03380449403514962,0.039802421222077666,0.014994817967320117,0.012657390460649629,0.014046616242916051,0.013164568127191339,0.05993516946349423,0.022580431762552648,0.0400890868596882,0.04820392952435555,0.004366138172837328,0.007254845751835762,0.03609781913603387,0.02579990738494785,0.028159386094511456,0.02983527751438841,0.01415687225738164,0.028710666166839403,0.03014399435489206,0.00028666563761053167,0.013208670532977574,0.025116320095261196,0.002205120289311782,0.02419016957375025,0.003043065999250259,0.029107587818915523,0.011841495953604269,0.02518247370394055,0.013870206619771109,0.021588127632362345,0.01607532690908289,0.022381970936514586,0.009570222055613134,0.0033738340426470266,0.014333281880526582,0.0001102560144655891,0.015149176387571942,0.0,0.04059626452622991,0.03129065690533418,0.029680919094136584,0.017067631039273192,0.039515755584467134,0.0016097378111976008,4.410240578623564e-05,0.040221394077046904,0.0003087168405036495,0.04522701713378465
0.02740787712252519,0.02740787712252519,0.045832452617487494,0.009617417036567322,0.019340519974635383,0.013563024025928275,0.055168040583386174,0.018354118227295147,0.03061368280138096,0.03572183470725005,0.004650179666032551,0.01606425702811245,0.03167054181638836,0.035862749242584376,0.0203621503558092,0.0314239413795533,0.009793560205735222,0.02015077855280772,0.029028394278869864,0.0002113718030014796,0.022334953850489676,0.02240541111815684,0.006869583597548087,0.018213203691960826,0.0023955471006834356,0.02561121679701261,0.009335587965898683,0.02635101810751779,0.014549425773268513,0.017860917353625026,0.017473402381455647,0.01683928697245121,0.038645811315437185,0.004227436060029592,0.017614316916789968,0.0001056859015007398,0.010145846544071021,0.0,0.03149439864722046,0.024237300077502993,0.025540759529345453,0.01525399844994011,0.04798139928133587,0.019234834073134643,3.522863383357994e-05,0.04375396322130628,0.0003522863383357993,0.038892411752272246
0.026762402088772844,0.03441727984808925,0.041716116781390936,0.01462734393543793,0.014449323522430573,0.014746024210776169,0.06497745074768574,0.02349869451697128,0.043140280085449796,0.03999525278898647,0.005221932114882507,0.010473534298599574,0.03791834797056729,0.027088772845953003,0.02450747685734631,0.03168763351530975,0.007476857346309043,0.019997626394493234,0.037562307144552574,0.00023736055067647758,0.011037265606456207,0.018069071920246853,0.005518632803228104,0.018988844054118204,0.0032933776406361263,0.025842629954901497,0.012313078566342273,0.018365772608592453,0.015280085449798244,0.02050201756468075,0.01477569427961073,0.014360313315926894,0.0253975789223831,0.0034713980536434843,0.016971279373368148,5.9340137669119395e-05,0.012075718015665796,0.0,0.037680987419890816,0.025842629954901497,0.023142653690956562,0.014716354141941609,0.044386422976501305,0.005577972940897223,8.901020650367908e-05,0.044238072632328505,0.00038571089484927605,0.0471160693092808
0.026675595736369215,0.02857302304816117,0.03281433115687259,0.011607790613315475,0.01562587197946314,0.014063284781516826,0.05284893130196998,0.022601707684580613,0.035046598582510184,0.038506613092248454,0.0055248618784530384,0.01847201294715107,0.03353981807020481,0.030972710530721582,0.029856576817902786,0.02868463641944305,0.008984876388191305,0.034042078240973266,0.027735922763547072,0.00027903342820469895,0.01841620626151013,0.022880741112785312,0.004910988336402701,0.019755566716892683,0.0014509738266644343,0.026843015793292038,0.0103800435292148,0.024164294882526926,0.014174898152798706,0.021708800714325575,0.017634912662536972,0.016518778949718177,0.038227579664043755,0.0045761482225570626,0.014900385066130922,0.00016742005692281934,0.011831017355879235,0.0,0.03566047212456052,0.02583849545175512,0.02868463641944305,0.01847201294715107,0.035214018639433006,0.006082928734862436,5.580668564093978e-05,0.042971147943523635,0.00022322674256375913,0.0417992075450639
