,TRBV6-4*01,TRBV12-4*01,TRBV6-6*01,TRBV30*01,TRBV3-1*01,TRBV6-3*01,TRBV10-3*01,TRBV5-8*01,TRBV7-1*01,TRBV18*01,TRBV6-1*01,TRBV7-2*01,TRBV16*01,TRBV4-3*01,TRBV27*01,TRBV7-5*01,TRBV15*01,TRBV28*01,TRBV5-4*01,TRBV5-3*01,TRBV5-5*01,TRBV13*01,TRBV19*01,TRBV9*01,TRBV7-3*01,TRBV24-1*01,TRBV4-2*01,TRBV6-9*01,TRBV10-2*01,TRBV11-2*01,TRBV6-8*01,TRBV7-8*01,TRBV2*01,TRBV6-5*01,TRBV5-1*01,TRBV6-7*01,TRBV11-1*01,TRBV7-7*01,TRBV7-4*01,TRBV7-6*01,TRBV6-2*01,TRBV4-1*01,TRBV29-1*01,TRBV12-3*01,TRBV12-2*01,TRBV12-1*01,TRBV12-5*01,TRBV3-2*01,TRBV23-1*01,TRBV11-3*01,TRBV5-7*01,TRBV20-1*01,TRBV10-1*01,TRBV7-9*01,TRBV21-1*01,TRBV5-6*01,TRBV14*01,TRBV25-1*01
133,0.020945541591861162,0.00046034157344749805,0.021912258896100906,0.02154398563734291,0.029415826543295123,0.0,0.019748653500897665,0.006444782028264972,0.0,0.02600929889978364,0.0463103622888183,0.0237536251898909,0.0,0.0,0.03894489711365833,0.0009667173042397459,0.0017492979791004927,0.005938406297472725,0.024167932605993647,0.002577912811305989,0.008654421580812963,0.008055977535331216,0.05717442342217926,0.022418634626893155,0.01417852046218294,0.014454725406251439,0.014270588776872439,0.0012429222483082447,0.007963909220641717,0.024306035078027897,0.0011048197762739953,0.017170740689591676,0.04014178520462183,0.04994706071905354,0.05666804769138701,0.0017032638217557427,0.003222391014132486,0.005293928094646227,0.001611195507066243,0.011554573493532201,0.014961101137043686,0.026331538001196888,0.01910417529807117,0.0475072503797818,0.002623946968650739,0.0009206831468949961,0.006905123601712471,0.0,0.006582884500299222,0.009252865626294711,0.0006905123601712471,0.09423192008470285,0.010910095290705704,0.04428485936564931,0.019564516871518667,0.021083644063895412,0.011554573493532201,0.0114625051788427
134,0.022851365015166835,0.0008763060330299966,0.015706100438153018,0.027367711493090665,0.020492079541624537,0.0,0.013549039433771486,0.007010448264239973,0.0,0.028581058308055275,0.04010785305021908,0.015503875968992248,0.0,6.740815638692282e-05,0.04084934277047523,0.0010111223458038423,0.0019548365352207615,0.04462419952814291,0.01887428378833839,0.0020222446916076846,0.009234917425008426,0.007684529828109201,0.05190428041793057,0.05048870913380519,0.021166161105493766,0.018065385911695316,0.014762386248736097,0.0008763060330299966,0.007145264577013819,0.023795079204583753,0.0010785305021907652,0.010920121334681496,0.03997303673744523,0.0463768115942029,0.06767778901247051,0.0012133468149646107,0.004044489383215369,0.002696326255476913,0.0010785305021907652,0.008493427704752275,0.01098752949106842,0.03134479271991911,0.025682507583417592,0.03970340411189754,0.0020896528479946073,0.000741489720256151,0.005999325918436131,0.0,0.006201550387596899,0.007684529828109201,0.0002696326255476913,0.07030670711156049,0.010583080552746883,0.04179305695989215,0.01530165149983148,0.017863161442534546,0.011796427367711493,0.011526794742163803
135,0.013243387182673531,0.0008876264867743654,0.01824960056808095,0.025421622581217825,0.01675838807030002,0.0,0.01800106515178413,0.004970708325936446,0.0,0.0204154091958104,0.029646724658263804,0.03546955441150364,0.0,0.015977276761938577,0.03653470619563288,0.0005680809515355938,0.00092313154624534,0.06042961121959879,0.021196520504171843,0.0037280312444523344,0.008627729451446832,0.0061068702290076335,0.04178945499733712,0.03855849458547843,0.0274099059115924,0.013953488372093023,0.013917983312622048,0.0014557074383099592,0.004012071720220132,0.024072430321320788,0.001029646724658264,0.013917983312622048,0.030143795490857446,0.05130481093555832,0.04924551748624179,0.0009941416651872892,0.0043671223149298775,0.0043671223149298775,0.001562222616722883,0.014202023788389846,0.026664299662701934,0.030143795490857446,0.01761050949760341,0.05123380081661637,0.001739747914077756,0.0013136872004260607,0.007314042251020771,0.0038345464228652583,0.006887981537369075,0.01008343688975679,0.0007456062488904669,0.06202733889579265,0.008840759808272678,0.04445233445766022,0.014983135096751287,0.020273388957926505,0.01153914432806675,0.0068524764778981
136,0.00969296583094168,0.0012454648833053555,0.015324633129365895,0.020847999133589645,0.01711160448367358,0.0,0.017274056424974277,0.005739968592624682,0.0,0.024259489900904315,0.029403801375426437,0.03021606108192993,0.0,0.0149997292467645,0.03795960361726323,0.0005415064710023285,0.001462067471706287,0.01310445659825635,0.021443656251692207,0.002815833649212108,0.01158823847944983,0.00817674771213516,0.06357285969567336,0.0407212866193751,0.02111875236909081,0.024476092489305247,0.015270482482265663,0.001083012942004657,0.006768830887529106,0.03178642984783668,0.0009205610007039585,0.012833703362755185,0.030540964964531327,0.038230356852764394,0.053338387393729356,0.0011913142362051227,0.003573942708615368,0.004927708886121189,0.0015703687659067527,0.013321059186657281,0.02458439378350571,0.02052309525098825,0.02377213407700222,0.0522553744517247,0.001786971354307684,0.0005415064710023285,0.008664103536037256,0.0020035739427086154,0.007743542535333298,0.020306492662587317,0.0005956571181025613,0.0787891915308388,0.008609952888937024,0.03958412303027021,0.019927438132885687,0.020306492662587317,0.012129744950452158,0.009422212595440516
137,0.012590533939700185,0.0006316321374431531,0.016590870810173488,0.03255010948290382,0.006400538992757285,0.0,0.01414855987872663,0.007832238504295099,0.0,0.03360282971197574,0.03461344113188479,0.023665150749536804,0.0,0.0,0.04050867441468755,0.0014738083207006907,0.0016001347481893213,0.013137948458817585,0.026023244062657908,0.002315984503958228,0.011116725618999495,0.0072006063668519455,0.05966818258379653,0.0285918814215934,0.018401549604177194,0.033644938521138625,0.012758969176351692,0.001979114030655213,0.007537476840154961,0.02303351861209365,0.00067374094660603,0.016506653191847735,0.04021391275054741,0.031202627589691764,0.06366851945426984,0.0014316995115378137,0.0037476840154960418,0.005010948290382348,0.0014738083207006907,0.012716860367188816,0.012337881084722923,0.022528212902139126,0.024717870978608725,0.056215260232440625,0.0019370052214923363,0.0012211554657234292,0.0069058447027118075,0.0,0.0072006063668519455,0.01899107293245747,0.0006316321374431531,0.06914266464544383,0.01212733703890854,0.05057267980461513,0.01924372578743473,0.020380663634832406,0.016127673909381843,0.01145359609230251
138,0.010455503323066948,0.0007294537202139731,0.01418382233749392,0.018884746312206192,0.025774031447560384,0.0,0.017425838871778246,0.004863024801426487,0.0,0.020992057059491004,0.026989787647917006,0.031123358729129517,0.0,0.013697519857351273,0.03874209758469768,0.0017020586804992706,0.0018641595072134867,0.0739179769816826,0.0229372669800616,0.002755714054141676,0.005511428108283352,0.005025125628140704,0.05900470092397471,0.03825579510455503,0.02285621656670449,0.017020586804992705,0.01385962068406549,0.0005673528934997568,0.0037283190144269734,0.016615334738207164,0.0009726049602852974,0.012157562003566219,0.03363592154319987,0.033149619063057224,0.04895444966769331,0.0015399578537850544,0.0043767223212838385,0.0038904198411411897,0.002512562814070352,0.009644999189495867,0.024396174420489546,0.01718268763170692,0.026503485167774357,0.029988652942130004,0.0024315124007132437,0.0014589074404279462,0.004214621494569622,0.003485167774355649,0.010293402496352732,0.009888150429567191,0.0009726049602852974,0.10163721834981358,0.009644999189495867,0.03379802236991409,0.01945209920570595,0.024315124007132437,0.01167125952342357,0.008348192575782136
139,0.009858599515520252,0.000901357669990423,0.015830094079206804,0.025519689031603853,0.013576699904230747,0.0,0.01329502563235874,0.0064785082530561654,0.0,0.029406793983437554,0.02197059320601656,0.04371584699453552,5.633485437440144e-05,0.027040730099712692,0.04027942087769703,0.0005633485437440144,0.0024787335924736633,0.05751788631626387,0.021632584079770152,0.0022533941749760577,0.009914934369894653,0.005971494563686553,0.05644752408315024,0.03858937524646499,0.017069460875443636,0.01802715339980846,0.007886879612416202,0.0012393667962368317,0.0032110866993408822,0.021801588642893357,0.0006196833981184158,0.015661089516083603,0.03363190806151766,0.03994141175145062,0.03994141175145062,0.001295701650611233,0.0020843896118528534,0.0038871049518336997,0.0008450228156160216,0.012393667962368318,0.039321728353332204,0.01368936961297955,0.019322855050419696,0.04202580136330348,0.0022533941749760577,0.0005633485437440144,0.005182806602444932,0.006703847670553772,0.006591177961804969,0.007548870486169793,0.0006760182524928173,0.08923440932905188,0.007492535631795392,0.03999774660582502,0.017689144273562052,0.01791448369105966,0.010647287476761873,0.010309278350515464
140,0.011085180863477246,0.0003611713063288326,0.0172250930710674,0.020614546868922598,0.009529366005445352,0.0,0.017947435683725064,0.0063066066566649995,0.0,0.028060232260932377,0.028671445240873478,0.03175529254875813,0.0,0.014363505028615881,0.048091348558093015,0.0011390787353447796,0.00086125465355337,0.06931710840695672,0.023615046952269823,0.003389453797855198,0.009223759515474802,0.005139745513141079,0.043812857698505306,0.041506917819636606,0.024726343279435462,0.022642662665999888,0.013029949436017114,0.0009723842862699338,0.0054453520031116295,0.021864755236983942,0.0009446018780907929,0.012502083680613436,0.033727843529477136,0.03531144079568817,0.054092348724787465,0.0020281157970772905,0.004778574206812247,0.005028615880424516,0.0011668611435239206,0.011640829027060066,0.027393454464632993,0.017058398621992554,0.017086181030171694,0.038839806634439075,0.002555981552480969,0.0013335555925987664,0.004917486247707951,0.0022225926543312773,0.007112296493860088,0.009057065066399956,0.0011946435517030617,0.0856531644162916,0.009584930821803634,0.037922987164527425,0.019086514419069844,0.017586264377396233,0.012279824415180308,0.007195643718397511
141,0.009748050389922016,0.0005998800239952009,0.01739652069586083,0.030293941211757647,0.01934613077384523,0.0,0.01859628074385123,0.005098980203959208,0.0,0.02594481103779244,0.03689262147570486,0.03719256148770246,0.0,0.010497900419916016,0.028044391121775643,0.00044991001799640074,0.002549490101979604,0.045290941811637675,0.02489502099580084,0.0034493101379724053,0.009448110377924415,0.005548890221955609,0.05653869226154769,0.04604079184163167,0.021295740851829635,0.01934613077384523,0.011247750449910018,0.0005998800239952009,0.0034493101379724053,0.01874625074985003,0.0007498500299940012,0.01229754049190162,0.03779244151169766,0.040341931613677266,0.05638872225554889,0.0011997600479904018,0.004649070185962808,0.005248950209958008,0.0022495500899820035,0.008248350329934014,0.026544691061787643,0.01889622075584883,0.021895620875824834,0.03389322135572886,0.001949610077984403,0.0007498500299940012,0.004949010197960408,0.004499100179964007,0.007798440311937612,0.0073485302939412115,0.00029994001199760045,0.08188362327534493,0.008398320335932814,0.03974205158968206,0.01859628074385123,0.022195560887822437,0.015446910617876425,0.007198560287942412
142,0.010588910333315946,0.0005737833185540661,0.02003025402952376,0.029523759845600125,0.012518908768452349,0.0,0.014814042042668615,0.006624589223306035,0.0,0.034531323352981064,0.022794846382556987,0.05471806374211048,0.0,0.026811329612435448,0.03359240519534714,0.000678107558291169,0.0007824317980282718,0.04334672161076626,0.01867403891294142,0.003912158990141359,0.008763236137916646,0.005424860466329352,0.05440509102289917,0.03661780814772312,0.02081268582755203,0.021386469146106098,0.013405664806217724,0.00046945907881696313,0.002399457513953367,0.017369985916227636,0.0008867560377653747,0.013666475405560482,0.02795889624954358,0.04110375045641855,0.048458609357884305,0.0010954045172395807,0.004381618068958323,0.004381618068958323,0.0013040529967137864,0.010693234573053049,0.04360753221010902,0.016222419279119504,0.01716133743675343,0.05085806687183767,0.0017735120755307495,0.0008867560377653747,0.005633508945803558,0.0059986437848834175,0.0059986437848834175,0.014709717802931512,0.00046945907881696313,0.06509832559595222,0.007198372541860101,0.039851859579573316,0.018100255594387354,0.01637890563872516,0.011892963330029732,0.008658911898179541
143,0.012447834220751188,0.000935386386530436,0.01608145056842711,0.03338609871924018,0.017160742552885307,0.0,0.018635774931644842,0.005396459922290977,0.0,0.027018276010936825,0.03543675348971075,0.03604835228090373,0.0,0.01910346812491006,0.031947042739962586,0.0006115987911929774,0.001439055979277594,0.031479349546697365,0.024499928047201035,0.002878111958555188,0.009245934666858541,0.004353144337314722,0.06475751906749172,0.041624694200604405,0.014354583393293999,0.015074111382932796,0.019894948913512737,0.0006835515901568571,0.004784861131098,0.01870772773060872,0.0005756223917110375,0.015901568571017412,0.02773780400057562,0.040905166210965606,0.05792200316592316,0.0011152683839401353,0.0022665131673622104,0.004569002734206361,0.0009713627860123759,0.011440495035256872,0.03057993955964887,0.013850913800546842,0.02122607569434451,0.0473089653187509,0.002086631169952511,0.000467693193265218,0.006331846308821413,0.003921427543531444,0.005864153115556195,0.010001439055979278,0.0007914807886026767,0.08583968916390848,0.008238595481364226,0.03543675348971075,0.015829615772053534,0.01856382213268096,0.012843574615052526,0.00942581666426824
144,0.01709879302637461,0.0014528386231560126,0.016428252123379526,0.015757711220384444,0.01240500670540903,0.0,0.015198927134555208,0.00502905677246312,0.0,0.020898524810013412,0.026151095216808227,0.045261510952168085,0.0,0.02212784979883773,0.04135002235136343,0.0015645954403218597,0.0014528386231560126,0.06258381761287439,0.021345552078676798,0.0031291908806437194,0.007822977201609299,0.004693786320965579,0.05531962449709432,0.040120697362539114,0.023804202056325437,0.019222172552525705,0.01396960214573089,0.0004470272686633885,0.0049172999552972736,0.017545820295037998,0.00022351363433169424,0.013075547608404113,0.026262852033974073,0.026933392936969155,0.04984354045596781,0.0014528386231560126,0.004023245417970496,0.003799731783638802,0.0013410818059901655,0.01050514081358963,0.04190880643719267,0.010728654447921324,0.019669199821189094,0.03173893607510058,0.002011622708985248,0.000894054537326777,0.005364327223960662,0.009052302190433617,0.007152436298614216,0.023357174787662048,0.0003352704514975414,0.08739383102369244,0.007822977201609299,0.03285650424675905,0.020004470272686634,0.017210549843540455,0.014193115780062583,0.013746088511399196
145,0.012071778140293638,0.0005127010020974132,0.014495455604754136,0.03066884176182708,0.013936145420647868,0.0,0.017152178979258914,0.005732929387089257,0.0,0.02377068282451643,0.030249359123747377,0.0405499883477045,0.0,0.013283616872523888,0.029317175483570265,0.0013050570962479609,0.0011652295502213937,0.04600326264274062,0.022512234910277325,0.002703332556513633,0.010906548590072245,0.0059193661151246794,0.05136331857375903,0.042694010720111863,0.024236774644604987,0.02167326963411792,0.014029363784665579,0.0012118387322302493,0.004940573292938709,0.023257981822419015,0.001444884642274528,0.015287811698904684,0.038126310883244,0.038405965975297135,0.05224889303192729,0.0010720111862036821,0.004334653926823584,0.0052202283849918435,0.0013982754602656724,0.011092985318107667,0.025262176648799813,0.019529247261710556,0.018783500349568865,0.045490561640643204,0.0033092519226287577,0.0009787928221859706,0.007084595665346073,0.0023304591004427873,0.007317641575390352,0.010020974131903984,0.0005127010020974132,0.08133302260545328,0.00932183640177115,0.035749242600792354,0.019342810533675134,0.018690281985551154,0.011139594500116524,0.009508273129806571
146,0.011411121825779491,0.0003750133933354763,0.013714775527697417,0.025661630772527592,0.021429336762027216,5.3573341905068036e-05,0.01885781635058395,0.006321654344798028,0.0,0.023357977070609666,0.03085824493731919,0.042269366763098684,0.0,0.0155898424943748,0.04360870031072538,0.001553626915246973,0.0011786135219114969,0.05941283617272045,0.02432229722490089,0.004018000642880103,0.01066109503910854,0.0048216007714561235,0.04130504660880746,0.03766205935926283,0.01767920282867245,0.016554162648666024,0.005946640951462552,0.0005893067609557484,0.00819672131147541,0.023411550412514734,0.0006428801028608164,0.01119682845815922,0.044573020465016606,0.029358191363977285,0.07093110468231008,0.0012857602057216328,0.0011250401800064287,0.003803707275259831,0.0018750669666773813,0.011571841851494697,0.0273224043715847,0.020572163291546125,0.02046501660773599,0.02780456444873031,0.0024108003857280617,0.0019286403085824494,0.0037501339333547625,0.0058394942676524165,0.007018107789563913,0.006053787635272688,0.0012857602057216328,0.08775313404050145,0.011571841851494697,0.03278688524590164,0.01939354976963463,0.018964963034394086,0.00932176149148184,0.008571734704810886
